 ,Mean,StdDev,Min,Max
1,798.194,121.494,398,1274
2,794.434,151.000,417,1436
3,2770.556,1279.731,665,9983
4,3524.431,1840.826,714,14528
5,4590.582,2267.316,814,17694
6,4264.707,2300.344,784,21396
7,3492.768,1928.333,624,15988
8,3107.406,1802.364,693,15413
9,6085.781,3001.037,880,21080
10,4315.241,2348.092,913,21205
11,11440.973,4504.348,1461,32307
12,6644.172,3578.931,944,27112
13,7757.823,4137.176,1186,36375
14,3871.251,2090.419,624,16646
15,5731.642,2841.250,1076,18941
16,1040.019,329.897,448,3082
17,1238.350,333.124,656,4458
18,890.569,225.125,377,2309
19,2968.590,1450.652,725,11160
20,2556.247,1439.335,564,11415
21,3472.855,1869.496,771,13671
22,1252.120,626.830,438,6425
23,1134.563,655.674,394,7950
24,1505.425,872.687,521,8784
25,2820.349,1788.717,615,15999
26,4890.524,2619.239,632,18784
27,5556.142,3191.954,726,26924
28,1767.948,703.834,563,7942
29,1698.436,866.855,480,9067
30,1911.003,650.972,666,6845
31,5234.339,2307.455,1248,22442
32,12981.096,5053.243,1654,35392
33,10500.095,4663.204,1583,33919
34,12421.727,5333.136,1465,35534
35,8670.296,4910.284,1249,33593
36,8040.801,3505.265,837,27234
37,7486.255,3187.183,1034,26785
38,9799.990,3848.360,1254,27512
39,5565.899,2716.834,1097,21674
40,7070.242,3493.667,1149,27655
41,3961.887,1753.702,880,16143
42,4919.708,2138.334,662,15925
43,3861.353,1815.819,716,18843
44,3394.985,1846.745,490,14784
45,2718.354,1900.049,636,14565
46,2791.779,1785.481,554,13328
47,1056.332,278.125,448,3030
48,1009.188,289.341,433,2714
49,1682.324,518.618,514,4650
50,2040.135,735.560,522,6250
51,2264.479,849.443,768,7298
52,2652.280,817.956,887,6544
53,11122.019,4524.074,1372,34186
54,11861.635,4768.714,1992,35300
55,11517.829,4998.051,1326,32360
56,8663.941,3749.261,1506,28689
57,1990.939,724.395,516,6979
58,2314.069,910.137,565,9161
59,2190.786,769.949,648,8806
60,8974.614,3894.308,1035,28017
61,12655.057,5270.758,1462,34280
62,6466.236,3014.990,1065,25683
63,1602.534,545.786,529,6597
64,1394.849,560.346,515,5857
65,954.857,234.412,416,3279
66,2165.994,1434.368,390,10512
67,1919.723,1061.105,518,8862
68,1971.292,1146.685,408,9633
69,1000.317,245.028,384,2563
70,878.246,223.959,371,1848
71,1099.959,275.525,462,4700
72,4334.113,2620.572,605,23467
73,7215.388,3471.238,1074,23242
74,5860.751,3541.628,703,28800
75,9949.713,4525.802,1314,34170
76,5024.574,2951.469,658,22173
77,6982.181,3232.873,871,25343
78,3470.357,1882.345,510,16239
79,1479.983,543.820,601,4710
80,1219.939,454.745,409,4132
81,1747.725,539.841,484,6321
82,6515.501,3794.792,719,31249
83,6566.925,3367.924,959,24964
84,2658.714,1659.014,481,12652
85,1042.507,226.283,455,3205
86,877.875,237.914,368,2721
87,865.942,160.096,374,1902
88,2234.776,1524.895,475,10274
89,1016.816,101.781,653,1256
90,904.207,48.087,655,1155
91,947.609,76.382,655,1189
92,1114.311,119.046,694,1341
93,944.318,61.869,686,1185
94,930.259,79.542,662,1278
95,3298.330,1188.618,1387,8617
96,2001.272,645.150,829,5359
97,2280.099,893.453,940,6859
98,4582.490,1702.565,1513,11986
99,3510.790,1471.074,1474,10360
100,2478.656,1199.911,975,9177
101,5364.984,2211.682,1934,13067
102,4109.195,1460.422,1349,9744
103,4517.689,2413.095,1050,14959
104,7931.510,2995.615,1813,21396
105,5787.849,2739.240,1133,14070
106,3497.390,1511.553,1181,10513
107,4042.795,1687.746,1303,10733
108,4502.180,1794.231,1185,10841
109,2989.703,1214.643,1040,7011
110,4817.215,2275.694,1301,15413
111,2370.504,884.621,1103,6503
112,3323.316,1370.444,1268,9233
113,4040.560,1426.850,1363,11430
114,9143.291,3607.103,1475,20177
115,6700.510,2401.253,1780,19165
116,1794.426,836.502,1063,6365
117,7188.769,2074.316,2563,15503
118,3750.733,1833.932,1959,21205
119,11511.960,3846.142,3071,28440
120,10488.307,3524.421,2268,23029
121,10758.108,4499.440,1813,27579
122,9362.557,3982.074,2482,21428
123,7070.695,3105.980,2099,17436
124,4679.155,2098.880,1712,14770
125,7326.876,2673.524,2385,17302
126,9604.286,4005.390,1717,23583
127,6185.025,2472.701,1680,14790
128,4834.847,2361.941,1856,16193
129,2471.038,1107.730,1113,7505
130,3376.839,1156.959,1535,8117
131,3835.517,2228.771,1252,14661
132,5503.526,2501.338,1487,14874
133,7567.138,3347.807,1501,18941
134,1104.868,98.229,798,1658
135,1128.004,102.143,745,1422
136,1760.157,273.583,1090,3024
137,1083.126,97.071,681,1322
138,1707.618,354.850,941,4458
139,1639.537,230.189,1079,2744
140,1224.352,68.310,881,1641
141,964.985,64.013,714,1229
142,1336.741,194.148,894,2309
143,2815.266,1289.167,1053,9047
144,2888.152,936.200,1080,6355
145,3556.499,1586.036,1188,11160
146,2829.274,1433.307,967,8986
147,2663.083,1318.342,1099,8551
148,2340.957,1028.711,1078,9972
149,2089.253,863.557,1009,7462
150,3731.619,1370.852,1228,10892
151,3865.338,1766.422,1423,9843
152,1509.287,668.414,810,4820
153,988.624,229.954,652,2447
154,1590.369,451.596,861,4823
155,875.498,139.460,637,1610
156,944.783,176.855,612,2567
157,1237.177,422.049,745,4191
158,1738.937,1131.904,714,8784
159,2016.305,1227.363,746,8076
160,1570.485,694.021,792,5211
161,1773.335,818.179,902,7699
162,2942.760,1503.218,1035,9353
163,2937.679,1522.390,1172,8784
164,3996.851,1736.369,1361,11518
165,4848.669,2077.267,1523,13422
166,6451.562,2925.989,1141,16819
167,7251.758,3270.067,2004,17315
168,4941.775,2501.012,1534,17852
169,4262.973,2390.653,1452,17008
170,2571.637,999.019,1193,7942
171,2489.142,742.898,1207,5609
172,1601.693,157.433,1011,2157
173,2850.493,860.420,1417,7257
174,2715.478,815.052,1410,6651
175,1388.039,148.188,845,1792
176,2437.783,634.481,1275,5853
177,1608.105,117.156,1196,2097
178,2706.392,505.908,1186,4419
179,5476.655,1903.628,2277,13197
180,5365.707,1438.662,2561,11687
181,4832.342,1723.459,2094,12055
182,14943.373,3572.586,5432,24745
183,11072.258,4058.575,3573,27397
184,13327.871,4595.008,2161,35196
185,14589.811,3980.119,6078,28963
186,9417.845,3484.966,3361,26691
187,9839.636,3350.986,3574,22190
188,11759.807,4190.550,4090,27438
189,12822.062,4395.663,3972,28770
190,12216.543,4032.154,2526,29240
191,12175.990,4956.199,3088,33593
192,15643.404,3813.090,5837,27816
193,5946.219,2772.804,2017,17666
194,8506.481,3286.520,2886,23895
195,5567.938,2110.572,2009,15902
196,9808.587,2625.594,3924,20674
197,8217.602,2387.782,3153,18679
198,6849.645,2242.229,2584,16086
199,9468.390,3049.185,2756,21861
200,9482.178,3634.751,3024,23652
201,11422.364,3890.582,3267,27512
202,10062.408,2908.448,3248,20956
203,5677.519,2301.520,1900,14602
204,9060.143,2950.537,2944,16802
205,6782.873,3382.507,2124,21674
206,4087.060,1776.755,1601,11097
207,7564.335,2689.782,2496,19556
208,11312.548,4613.094,3027,27655
209,3868.772,1467.811,1595,9518
210,4328.364,2289.244,1762,15654
211,4982.931,1882.352,1826,13477
212,4625.421,1813.883,1832,13147
213,4891.500,1654.271,2100,14247
214,6616.302,2559.676,1700,15241
215,4179.394,1219.171,2013,8292
216,4040.842,1880.913,1685,13833
217,3070.077,1068.347,1403,8612
218,3565.812,1889.096,1334,12564
219,3457.271,1783.201,1152,12109
220,5213.069,2359.189,1317,14784
221,1778.224,823.541,833,5196
222,3695.236,2703.394,998,13293
223,1577.155,453.986,1019,6283
224,4587.568,2414.739,1149,13295
225,2219.422,1193.150,892,10583
226,2040.906,823.897,958,6053
227,1119.560,135.739,794,1673
228,1533.747,258.937,1009,3030
229,1271.984,72.403,906,1537
230,1234.030,197.937,843,2202
231,1500.999,257.131,865,2714
232,1137.756,122.617,709,1562
233,1858.216,404.764,1059,4218
234,1514.076,129.500,968,2199
235,2366.010,475.383,1277,4310
236,2832.733,787.804,1392,6250
237,1546.266,141.659,1115,2318
238,2767.329,538.325,1454,5122
239,1430.377,136.083,1044,2258
240,2917.858,663.390,1581,6584
241,2697.171,577.815,1480,5430
242,1846.327,188.211,1399,2612
243,3357.575,707.484,1889,6361
244,3346.305,670.967,1903,5994
245,10418.293,3550.877,3728,25958
246,10762.394,3546.214,3424,24479
247,12869.714,3749.479,3817,26345
248,11491.203,3910.037,3677,25684
249,12934.287,4193.827,3803,33463
250,14651.358,4450.201,5166,29469
251,7654.857,2365.545,3059,17199
252,11717.017,4429.552,3324,28968
253,14396.033,4198.260,5300,31896
254,8392.804,3190.901,3034,21122
255,8066.799,2951.545,2327,23979
256,9637.731,3105.611,3051,22269
257,2661.018,511.632,1547,4776
258,3326.208,575.852,1764,5945
259,1617.826,140.503,1140,2220
260,3283.123,832.720,1768,6832
261,3450.998,610.629,2039,6270
262,1652.053,209.919,1033,2600
263,3470.954,824.195,1972,8806
264,1543.497,114.871,1233,2213
265,2960.589,534.733,1647,5281
266,10938.179,3288.697,4122,22684
267,11035.610,3627.972,3340,26842
268,9838.762,3123.808,3039,20765
269,10538.166,3924.815,3320,25337
270,11842.914,4414.790,2459,26508
271,15292.140,4502.673,4816,30982
272,6875.392,2746.688,2723,18019
273,7643.535,2823.761,2729,18415
274,7574.296,2638.222,2185,16020
275,2531.139,540.650,1233,4722
276,1940.748,450.508,876,4158
277,1658.276,204.475,1036,2481
278,2475.905,390.020,1464,4060
279,1571.063,345.422,1013,3780
280,1241.039,153.723,761,1787
281,1339.197,312.706,756,3279
282,1302.632,64.245,940,1564
283,999.443,160.385,618,1820
284,2108.171,1148.321,968,9831
285,3300.026,1726.604,962,8527
286,1360.827,604.353,662,4645
287,2694.845,1330.297,971,7343
288,1824.142,790.746,1057,5957
289,1313.711,552.818,731,4568
290,2051.735,868.403,918,6488
291,2152.247,1181.709,836,7733
292,1630.174,704.267,883,9498
293,1271.074,156.636,918,2253
294,1301.826,82.400,886,1517
295,1418.390,196.485,802,2306
296,1122.237,129.437,677,1624
297,1368.713,127.468,828,1779
298,1106.117,75.225,784,1349
299,1331.528,67.636,938,1564
300,1596.373,380.756,1132,4700
301,1263.255,222.433,777,2562
302,2962.300,1198.400,1402,6873
303,5021.976,2495.117,1335,14026
304,4705.032,2971.018,929,20981
305,6170.611,2113.410,2203,16963
306,5290.351,1867.832,2055,12468
307,10447.288,3269.668,2628,20874
308,4857.002,2595.958,2105,18872
309,5932.462,2930.046,1635,16183
310,6344.453,2764.683,1221,14748
311,8051.430,4025.472,2562,22740
312,11536.233,5732.180,3070,34170
313,11974.330,3206.709,4455,22675
314,6112.894,2870.712,1992,15409
315,6013.886,2702.111,1494,16380
316,2697.514,1255.814,870,8212
317,7995.570,3260.520,2875,20355
318,6702.601,3606.014,2587,21714
319,6169.363,2461.454,1778,14452
320,4399.502,1949.520,1631,16239
321,3300.325,1491.611,1119,10310
322,2978.481,1272.550,939,7687
323,2682.806,455.904,1507,4633
324,1385.711,117.868,903,1805
325,1743.117,440.868,803,3369
326,1160.505,166.797,783,2171
327,1499.430,318.825,846,2720
328,1591.382,365.407,772,2914
329,1477.654,108.125,1195,1944
330,2436.777,619.960,1488,6100
331,2136.773,476.414,1047,3701
332,6158.870,3199.272,2027,18252
333,8660.616,3536.137,1907,20830
334,4925.374,2340.933,1347,15049
335,7389.805,3272.382,2721,21274
336,5566.535,2949.605,2006,18309
337,4290.775,1923.082,1398,12461
338,1860.445,852.873,1000,6372
339,2095.684,954.720,1033,7048
340,2779.159,1734.506,867,7933
341,1331.119,174.055,888,2724
342,1331.606,120.757,833,1644
343,1198.134,198.909,706,2419
344,1086.461,124.048,655,1410
345,1280.420,301.090,742,2721
346,1135.044,135.372,753,1806
347,1208.287,61.120,857,1432
348,931.104,68.665,710,1210
349,1050.947,128.251,707,1902
350,1724.565,1230.148,660,9141
351,2087.494,1064.182,847,8569
352,2627.804,1475.500,773,7410
