 ,Mean,StdDev,Min,Max
152,620.224,47.903,451,805
153,716.605,47.293,474,929
154,636.822,43.121,442,787
155,687.247,40.234,481,851
156,667.927,40.038,443,810
157,670.770,47.228,483,854
158,541.492,37.137,408,732
159,679.723,44.131,489,835
160,674.288,37.610,482,812
161,635.552,34.638,467,792
162,629.308,35.804,393,760
163,658.287,49.152,457,829
164,533.014,30.730,420,662
165,650.744,43.663,483,802
166,683.341,37.065,469,879
167,624.862,35.043,446,778
168,626.915,31.078,418,798
169,636.752,46.292,442,803
170,574.914,41.336,423,743
171,613.702,42.426,469,766
172,668.635,34.229,476,825
173,639.391,35.230,490,781
174,599.325,22.059,439,696
175,606.292,35.727,468,752
176,547.443,27.578,371,666
177,588.810,28.898,465,736
178,674.306,33.248,483,808
179,604.875,35.074,408,749
180,594.326,26.030,443,712
181,558.318,40.751,406,706
182,540.668,32.932,381,655
183,591.613,36.856,431,740
184,622.693,29.447,465,743
185,598.642,33.965,413,742
186,599.576,33.054,424,749
187,525.942,37.422,380,633
188,588.340,32.911,429,719
189,652.518,34.136,474,786
190,633.159,54.333,452,806
191,605.604,35.155,439,739
192,615.077,33.661,458,740
193,563.929,44.946,401,740
194,583.292,46.470,414,732
195,655.489,35.728,481,801
196,584.075,38.211,440,736
197,616.599,37.123,469,752
198,649.133,34.480,489,806
199,617.935,37.003,480,747
200,596.267,39.900,375,746
201,676.158,36.246,490,869
202,625.004,32.715,479,747
203,588.860,36.936,433,726
204,629.162,31.822,468,764
205,591.980,33.838,454,762
206,535.892,39.562,385,675
207,660.260,33.966,478,800
208,605.657,28.697,438,757
209,622.007,32.377,453,754
210,502.721,31.983,345,639
211,629.684,34.496,483,760
212,498.489,48.614,340,645
213,626.723,34.790,452,781
214,661.265,29.754,461,789
215,614.577,34.650,445,744
216,606.004,26.493,464,734
217,630.376,36.817,460,768
218,579.197,40.394,389,751
219,632.160,31.036,469,766
220,687.171,32.401,534,820
221,591.938,27.550,446,747
222,682.242,62.301,515,898
223,710.422,39.087,530,874
224,665.304,33.145,430,827
225,615.673,30.342,465,746
226,594.359,45.636,439,762
227,576.790,28.253,416,704
228,703.657,44.261,512,869
229,685.453,56.067,508,885
230,629.399,30.571,486,771
231,625.866,30.232,464,748
232,565.652,42.090,418,723
233,587.011,30.097,414,722
234,699.331,37.620,521,844
235,646.996,29.751,500,799
236,615.960,31.610,480,737
237,638.948,29.040,464,778
238,617.398,42.589,403,771
239,589.121,31.551,447,723
240,701.850,32.873,531,876
241,645.513,28.562,481,759
242,627.927,41.220,473,764
243,674.945,46.385,473,831
244,668.279,43.376,487,852
245,556.112,32.209,391,704
246,684.994,38.592,503,833
247,640.974,32.725,472,799
248,596.202,36.979,432,752
249,629.033,32.074,463,772
250,628.598,41.451,443,785
251,530.704,24.041,434,624
252,660.304,32.956,490,817
253,678.225,30.613,525,803
254,589.470,32.036,435,725
255,597.209,25.889,417,717
256,613.468,48.779,449,844
257,553.732,35.318,405,738
258,621.620,33.167,464,771
259,651.338,27.599,442,778
260,619.884,33.396,468,764
261,595.084,23.169,500,704
262,591.503,39.338,438,729
263,587.258,31.295,431,711
264,597.131,26.583,465,700
265,745.287,33.160,561,906
266,661.226,30.731,469,792
267,636.139,29.634,504,758
268,654.208,51.827,482,809
269,587.073,60.711,409,895
270,661.671,36.083,522,807
271,657.227,31.984,471,777
272,639.467,32.741,462,788
273,629.802,28.770,453,765
274,530.173,32.009,420,677
275,583.056,35.334,420,710
276,640.653,48.248,446,790
277,655.224,29.833,507,797
278,619.155,34.369,445,740
279,618.179,31.263,437,752
280,554.189,41.436,433,731
281,578.981,45.563,379,754
282,695.091,31.553,523,822
283,598.606,34.808,474,744
284,638.392,35.136,481,803
285,655.675,32.437,430,808
286,574.059,31.765,432,737
287,654.471,38.539,518,820
288,637.888,28.854,467,767
289,648.925,41.144,473,798
290,572.040,25.165,456,688
291,678.210,35.822,510,829
292,614.198,55.060,434,812
293,652.500,30.922,475,774
294,683.068,66.020,486,885
295,653.533,40.295,483,800
296,585.564,28.090,445,701
297,636.349,29.693,490,781
298,680.050,39.310,491,831
299,664.178,33.437,496,816
300,641.815,37.797,492,819
301,605.443,41.508,456,806
302,618.551,27.917,471,747
303,604.729,27.374,458,741
304,736.065,37.296,564,899
305,682.581,29.980,444,827
306,647.162,35.845,472,772
307,666.468,58.271,468,825
308,603.619,35.211,432,745
309,657.496,37.243,470,783
310,655.804,28.775,508,782
311,662.297,30.998,494,803
312,647.064,35.874,464,817
313,550.833,42.843,403,758
314,595.739,30.645,438,732
315,613.185,41.841,451,789
316,658.349,29.094,480,783
317,650.623,29.226,489,774
318,640.710,27.554,482,781
319,544.437,38.338,395,675
320,616.832,29.715,429,741
321,688.148,33.771,501,811
322,637.051,28.844,476,760
323,620.690,29.811,453,739
324,617.162,26.266,485,769
325,570.971,50.194,387,727
326,581.817,32.280,443,704
327,675.096,35.801,491,850
328,596.498,26.388,453,705
329,584.178,22.817,476,678
330,689.980,32.830,540,848
331,602.977,48.563,440,758
332,625.256,41.123,461,767
333,663.528,35.607,460,850
334,639.327,47.183,434,804
335,662.789,38.641,481,811
336,649.508,28.503,505,765
337,626.978,48.229,458,788
338,556.384,35.720,442,712
339,655.732,36.307,480,795
340,665.180,40.639,487,839
341,630.053,42.101,455,776
342,641.364,30.998,494,757
343,582.066,45.786,409,778
344,585.419,41.355,425,716
345,618.558,31.698,434,741
346,760.797,42.478,544,922
347,664.108,34.625,477,799
348,638.208,51.616,446,800
349,683.632,60.798,495,901
350,594.616,32.591,427,719
351,700.499,51.494,537,898
352,720.093,61.768,511,977
