 ,Mean,StdDev,Min,Max
1,560.428,65.393,349,834
2,521.198,77.198,279,799
3,538.454,55.613,332,795
4,494.887,73.933,272,925
5,543.449,52.837,336,753
6,485.536,74.932,289,811
7,535.626,57.307,311,850
8,493.302,67.706,281,787
9,524.835,79.895,291,937
10,506.820,83.697,280,912
11,510.660,89.827,294,1104
12,517.461,74.057,274,806
13,544.288,69.311,305,814
14,544.607,70.445,266,838
15,532.983,63.152,306,805
16,499.395,68.740,286,769
17,529.210,56.828,297,777
18,485.084,72.466,270,777
19,569.575,61.113,294,820
20,509.405,77.079,268,860
21,571.310,79.250,309,949
22,573.093,73.825,276,854
23,532.529,80.035,277,819
24,533.712,73.340,313,820
25,535.854,70.832,287,813
26,511.752,71.227,322,815
27,509.908,63.368,266,758
28,524.607,66.963,302,1514
29,504.296,68.080,274,822
30,534.930,59.380,305,905
31,535.535,76.631,275,826
32,542.719,57.026,342,824
33,511.288,75.327,315,1104
34,520.788,53.558,304,767
35,478.756,70.099,286,760
36,523.859,71.368,302,978
37,517.276,75.756,281,854
38,516.309,83.365,305,868
39,500.321,66.346,258,1242
40,502.958,77.299,283,839
41,541.244,77.167,281,856
42,523.061,83.336,313,891
43,549.461,75.556,276,839
44,512.533,81.551,296,930
45,577.880,88.332,357,977
46,541.132,83.826,314,2070
47,587.765,79.682,334,939
48,506.042,70.953,294,792
49,548.614,79.269,275,856
50,511.228,86.524,313,869
51,537.458,86.881,308,903
52,514.516,66.886,311,1146
53,530.092,68.694,324,814
54,528.146,63.480,300,907
55,512.539,82.263,321,921
56,535.989,71.525,303,917
57,518.881,85.491,325,892
58,528.157,68.740,302,1249
59,514.268,69.709,317,814
60,516.419,70.577,303,809
61,511.883,57.874,321,788
62,504.144,69.523,268,858
63,534.917,62.733,333,802
64,517.889,73.601,257,805
65,541.313,67.285,314,850
66,500.736,75.685,279,800
67,569.263,96.090,282,959
68,563.154,92.436,296,912
69,584.067,89.661,302,945
70,531.572,85.243,313,905
71,561.103,81.089,266,877
72,557.887,70.087,331,841
73,542.202,81.471,277,884
74,524.694,55.868,321,790
75,514.155,69.153,276,836
76,537.497,55.431,334,792
77,512.768,80.638,315,855
78,546.392,63.175,306,815
79,515.938,85.710,291,858
80,520.511,73.264,281,823
81,526.921,70.283,263,783
82,504.874,72.616,304,814
83,521.829,64.155,280,795
84,499.156,72.205,304,809
85,528.710,64.409,290,783
86,503.701,77.511,318,852
87,531.605,67.825,280,808
88,534.818,74.229,337,853
89,580.679,39.064,431,720
90,647.470,31.840,509,786
91,671.781,39.996,502,832
92,637.857,49.334,447,794
93,637.490,36.114,459,772
94,605.336,40.118,455,799
95,569.740,35.036,426,733
96,613.805,38.028,391,792
97,627.174,38.518,404,795
98,612.023,35.829,431,735
99,613.872,44.022,400,772
100,570.335,37.422,400,739
101,579.480,50.380,405,745
102,620.314,42.737,429,753
103,600.739,37.860,441,738
104,613.688,44.450,439,811
105,564.931,36.360,395,718
106,592.620,37.896,399,756
107,550.276,39.183,404,717
108,627.290,37.234,443,766
109,535.747,92.866,344,850
110,539.147,24.008,396,639
111,583.055,32.349,369,754
112,622.387,37.645,442,787
113,531.209,44.226,374,669
114,632.726,41.156,396,791
115,702.038,47.203,467,937
116,579.418,30.008,416,763
117,542.461,42.414,389,673
118,724.441,45.305,491,912
119,498.569,37.898,358,627
120,717.852,42.200,520,882
121,629.193,39.224,439,943
122,569.836,28.594,397,698
123,654.570,44.910,419,799
124,645.006,37.227,416,806
125,599.522,65.710,384,783
126,634.380,33.017,454,759
127,650.679,34.396,429,793
128,690.294,40.176,445,838
129,567.469,24.442,425,669
130,638.331,33.984,471,783
131,535.295,36.283,380,660
132,590.469,26.021,441,712
133,663.904,37.893,468,805
134,586.642,27.759,432,707
135,583.905,42.791,398,727
136,614.268,37.461,440,769
137,547.466,43.070,360,732
138,590.493,33.507,415,735
139,628.513,33.354,423,777
140,617.584,32.634,466,777
141,572.160,36.013,392,718
142,564.345,40.471,421,748
143,568.592,38.072,414,693
144,640.846,41.594,426,802
145,685.287,38.241,491,820
146,609.980,29.935,455,760
147,617.357,38.805,449,754
148,634.025,48.672,468,845
149,590.898,44.455,415,742
150,736.005,33.971,534,878
151,676.813,38.460,503,816
152,633.129,29.160,438,763
153,675.723,42.250,490,839
154,675.783,46.118,460,854
155,614.656,32.867,442,749
156,635.617,38.397,422,789
157,654.170,42.328,417,792
158,556.634,43.521,414,730
159,657.097,41.439,483,820
160,661.513,38.100,472,810
161,611.903,30.129,441,751
162,621.769,35.066,423,758
163,641.516,42.227,412,813
164,516.363,38.239,374,664
165,631.561,38.941,426,799
166,645.064,32.011,483,815
167,581.540,32.558,425,728
168,576.537,32.085,436,726
169,612.310,36.779,397,758
170,548.414,34.909,370,672
171,596.620,30.591,451,731
172,662.160,44.832,501,821
173,593.804,28.367,433,728
174,546.941,28.733,410,674
175,628.190,44.451,400,794
176,544.620,29.455,394,670
177,606.254,31.337,453,756
178,609.024,81.568,410,905
179,644.317,33.324,474,784
180,662.117,34.794,465,820
181,588.937,43.933,408,757
182,576.912,51.213,375,736
183,606.008,32.891,444,755
184,642.601,47.447,474,824
185,666.696,42.522,459,820
186,608.627,34.878,424,758
187,537.594,34.925,370,670
188,564.599,36.254,373,697
189,593.561,34.850,421,767
190,595.658,32.855,380,751
191,593.585,32.431,427,760
192,572.341,35.346,368,703
193,567.839,46.746,396,744
194,542.998,36.381,368,673
195,644.177,32.600,463,848
196,625.860,41.725,453,763
197,554.206,25.256,425,662
198,615.952,30.580,458,820
199,667.963,60.442,428,854
200,558.116,37.645,373,687
201,715.398,37.069,502,868
202,573.504,41.411,412,744
203,576.251,24.244,409,705
204,575.348,39.406,361,716
205,620.538,62.454,421,958
206,529.689,36.533,371,710
207,620.212,29.140,452,776
208,657.400,56.577,413,839
209,584.441,30.796,390,729
210,676.906,43.733,455,817
211,670.075,57.151,450,856
212,592.570,52.083,384,790
213,676.031,39.340,446,854
214,610.210,72.134,400,850
215,662.009,39.177,498,809
216,659.012,37.946,475,779
217,637.243,44.581,452,819
218,583.388,49.649,367,736
219,621.350,35.740,470,833
220,656.609,45.115,429,930
221,580.238,30.930,424,709
222,652.151,36.980,480,803
223,788.124,45.082,599,974
224,650.039,32.344,475,774
225,634.798,34.638,433,770
226,680.024,66.080,449,900
227,594.686,35.753,420,761
228,767.507,44.079,491,939
229,674.418,35.375,513,821
230,624.005,34.976,445,786
231,588.879,35.635,399,709
232,595.677,48.646,406,792
233,563.709,37.460,390,708
234,682.200,36.615,502,856
235,691.984,35.192,496,856
236,593.417,33.218,455,746
237,635.075,35.753,482,820
238,681.003,55.420,454,869
239,583.804,45.003,412,734
240,738.698,40.199,515,903
241,589.535,32.976,409,725
242,588.809,25.883,446,690
243,607.842,32.625,441,731
244,622.777,39.726,432,787
245,555.032,41.118,397,704
246,660.871,31.722,505,814
247,615.067,37.761,404,761
248,586.623,29.201,417,706
249,613.094,32.549,445,750
250,630.080,37.560,454,786
251,519.297,36.861,362,627
252,627.648,31.487,457,755
253,694.190,56.916,482,874
254,575.581,32.863,411,719
255,598.475,31.894,433,718
256,680.611,57.424,418,853
257,545.885,44.809,353,699
258,671.779,41.331,442,846
259,667.710,40.664,430,844
260,614.968,30.402,456,766
261,611.595,35.888,449,750
262,628.413,48.555,425,801
263,576.311,46.653,347,750
264,595.237,33.951,434,745
265,635.811,35.316,472,814
266,658.634,38.085,448,809
267,564.305,33.700,423,686
268,578.714,41.027,392,732
269,542.615,38.100,363,693
270,563.881,30.748,431,742
271,621.690,34.473,454,779
272,616.911,28.249,446,741
273,613.134,48.151,345,768
274,540.657,47.394,392,783
275,598.305,48.536,389,756
276,606.196,33.446,431,802
277,628.471,39.448,443,790
278,644.928,36.536,430,787
279,621.945,35.283,457,748
280,570.080,45.177,398,765
281,592.802,43.235,380,724
282,666.209,31.302,479,839
283,600.951,73.872,398,850
284,612.850,31.612,462,751
285,602.151,46.645,418,755
286,598.355,47.498,414,752
287,660.623,29.284,520,767
288,762.324,43.316,600,930
289,679.750,49.002,440,869
290,657.108,58.004,472,839
291,705.194,36.881,524,851
292,720.598,53.017,494,912
293,731.702,45.099,544,896
294,684.840,36.879,511,810
295,704.203,57.414,483,897
296,572.984,48.819,408,748
297,691.701,46.623,488,866
298,668.941,37.832,470,905
299,670.156,33.390,477,836
300,707.447,37.236,506,877
301,588.779,63.638,384,803
302,648.537,54.798,446,841
303,623.860,33.857,488,810
304,660.476,36.217,499,819
305,704.600,35.306,512,874
306,603.411,27.484,456,727
307,598.658,42.876,389,755
308,574.175,35.186,390,705
309,560.589,27.244,397,720
310,627.973,35.508,463,784
311,635.734,29.014,469,786
312,591.359,34.615,407,729
313,559.866,44.960,400,741
314,577.735,39.030,397,722
315,600.827,36.030,453,770
316,621.951,35.127,465,777
317,638.261,27.481,496,766
318,661.477,51.419,436,855
319,540.460,43.964,367,730
320,634.657,52.718,409,784
321,640.303,32.394,461,815
322,596.774,38.411,416,758
323,671.760,42.289,498,849
324,636.075,39.569,415,796
325,574.797,62.332,381,754
326,541.510,54.766,351,732
327,656.499,31.781,490,803
328,579.573,33.016,411,722
329,617.775,28.110,483,744
330,631.073,34.219,451,776
331,603.633,48.785,381,783
332,581.577,39.362,399,709
333,645.226,32.354,483,805
334,571.593,43.400,412,707
335,591.779,23.655,441,731
336,622.254,33.669,442,747
337,589.987,52.395,406,795
338,549.979,36.632,377,708
339,622.128,34.494,304,785
340,617.216,42.034,431,756
341,600.756,29.685,430,728
342,627.824,36.350,432,778
343,598.463,46.866,383,772
344,579.341,49.084,364,762
345,601.080,31.858,453,753
346,647.595,46.886,437,852
347,641.595,30.663,468,769
348,599.314,29.153,453,707
349,614.000,52.650,427,798
350,583.949,36.895,397,710
351,618.462,28.778,474,761
352,678.370,46.342,450,853
