 ,Mean,StdDev,Min,Max
181,5100.720,1873.674,2152,13318
182,15580.035,3882.359,5836,26519
183,11521.815,4332.671,3738,29881
184,13749.232,5058.875,2122,39000
185,15680.788,4319.578,6602,31837
186,10223.279,3912.016,3504,29987
187,10508.453,3805.180,3449,24889
188,12127.010,4593.448,3979,29294
189,13040.459,4562.854,3993,30408
190,12332.056,4399.400,2301,32471
191,12570.570,5376.654,3198,37091
192,16020.297,4083.270,5593,28999
193,6129.703,2973.214,2032,19241
194,8459.921,3330.064,2921,24803
195,5612.333,2034.664,2025,15747
196,9514.817,2674.642,3611,21381
197,8214.207,2369.804,3241,18832
198,6726.913,2180.918,2573,16348
199,9411.869,3144.863,2746,23310
200,9149.861,3524.275,2992,22406
201,11232.533,3878.591,3275,26706
202,10165.618,3106.304,2962,22553
203,5500.200,2210.774,1906,13814
204,8714.855,2805.651,3061,16195
205,6870.771,3257.936,2135,21849
206,4081.479,1743.375,1658,11527
207,7692.239,2642.960,2600,19015
208,10983.358,4479.049,3044,28282
209,3894.540,1414.709,1656,9431
210,4415.063,2255.627,1779,15628
211,5020.803,1842.368,1891,13793
212,4883.552,1836.249,2008,13545
213,4953.977,1609.081,2185,13772
214,6703.639,2444.028,1768,14541
215,4941.590,1487.863,2287,9566
216,4867.909,2273.723,1995,16262
217,3604.916,1211.946,1633,9217
218,4509.227,2427.754,1645,15719
219,3958.384,1934.582,1314,13379
220,6946.179,3209.764,1674,20795
221,2268.392,1137.554,967,6787
222,5011.739,3844.659,1176,18995
223,1995.753,801.495,1140,9608
224,5128.347,2728.870,1248,15322
225,2420.179,1258.695,1023,11170
226,2338.729,928.003,1064,6353
227,1183.216,138.856,832,1812
228,1621.771,260.688,1074,3026
229,1358.258,80.265,950,1686
230,1304.924,199.162,906,2352
231,1575.638,252.130,931,2693
232,1207.035,137.897,746,1633
233,1934.788,402.148,1102,4284
234,1614.013,135.566,1105,2270
235,2462.941,486.793,1322,4406
236,2892.002,782.747,1477,6284
237,1673.204,156.241,1221,2505
238,2862.526,542.260,1509,5047
239,1540.893,149.359,1115,2289
240,3025.671,658.659,1679,6666
241,2789.778,584.124,1526,5532
242,2004.532,192.026,1540,2756
243,3455.630,705.785,2002,6513
244,3463.461,684.066,1972,6224
245,10353.131,3729.534,3557,26843
246,10944.857,3718.112,3455,25676
247,12964.056,3936.704,3779,26134
248,11739.518,4173.851,3767,27426
249,13321.053,4676.541,3954,37051
250,15308.963,4841.787,4893,32216
251,8057.163,2725.859,3024,19205
252,12280.214,4859.354,3489,31566
253,14699.390,4595.922,5078,35856
254,8355.483,3141.561,3117,21343
255,7914.513,2874.503,2391,24255
256,9541.178,3122.265,3132,22702
257,2676.395,489.699,1613,4576
258,3429.239,552.087,1899,6118
259,1730.948,151.643,1210,2398
260,3318.780,823.267,1869,6945
261,3453.497,596.349,2070,6040
262,1758.403,222.173,1076,2884
263,3446.983,789.834,1935,8521
264,1674.964,118.194,1354,2380
265,3044.682,543.708,1690,5253
266,10668.885,3129.409,4165,21261
267,11157.223,3763.881,3483,27139
268,9537.069,3076.552,2979,20838
269,10812.613,4180.064,3409,25310
270,11805.459,4432.268,2572,26783
271,15151.849,4768.969,4452,32331
272,7192.404,2881.721,2933,19494
273,7571.938,2711.132,2834,18132
274,7298.177,2535.397,2198,16567
275,2578.852,522.772,1305,4695
276,2039.138,425.779,930,4014
277,1820.420,219.119,1123,2550
278,2567.427,391.824,1584,4153
279,1691.625,342.185,1101,4007
280,1369.581,168.789,809,1989
281,1450.218,315.587,836,3252
282,1427.537,76.929,1020,1905
283,1083.772,167.128,727,1798
284,2388.294,1198.721,1109,9009
285,4614.493,2492.295,1199,11625
286,1653.020,782.024,755,5373
287,3749.406,2007.282,1123,10385
288,2337.112,1205.121,1212,8259
289,1710.527,902.855,844,7527
290,2232.877,901.079,1025,7305
291,2496.621,1384.995,913,9278
292,1818.875,811.566,959,10071
293,1346.925,156.033,975,2280
294,1399.197,88.854,954,1656
295,1522.625,203.441,878,2382
296,1234.854,147.783,740,1789
297,1440.464,125.950,891,1863
298,1221.755,84.734,872,1499
299,1453.130,71.832,1044,1732
300,1707.458,384.449,1222,5077
301,1374.673,235.848,850,2647
302,3236.808,1349.719,1519,8030
303,5734.163,2993.000,1549,17036
304,5379.275,3416.360,1057,24224
305,6295.867,2153.484,2371,17298
306,5601.827,2015.764,2143,13062
307,10709.514,3496.257,2486,22028
308,5363.000,3068.552,2225,22555
309,6830.085,3571.884,1839,19530
310,7064.366,3330.928,1332,17707
311,8563.420,4429.779,2744,25400
312,12035.860,6299.325,3207,36509
313,12255.233,3556.826,3850,25292
314,6845.569,3496.781,2224,19054
315,6868.033,3294.144,1675,21172
316,3273.263,1661.835,964,11504
317,8990.619,3861.522,3110,24568
318,7291.964,3958.968,2870,23743
319,7083.021,3014.417,1881,17664
320,4582.525,2057.155,1736,19283
321,3770.157,1803.952,1202,12672
322,3090.531,1295.951,980,7965
323,2798.724,469.703,1620,4818
324,1507.342,130.163,971,1980
325,1784.280,446.839,827,3721
326,1235.386,164.716,781,2214
327,1556.534,318.377,883,2848
328,1648.090,372.278,838,3056
329,1587.799,113.686,1275,2057
330,2525.310,614.968,1584,6213
331,2208.205,484.838,1117,3889
332,6340.912,3387.026,2143,20227
333,8991.611,3777.408,2000,23068
334,5472.396,2718.436,1432,17645
335,7643.303,3603.983,2752,23087
336,5945.064,3250.076,2195,20242
337,4864.354,2281.039,1533,15220
338,2096.189,1044.019,1168,7757
339,2523.861,1321.526,1175,10263
340,3434.242,2243.586,1089,10485
341,1453.419,178.341,1017,3166
342,1493.370,151.932,916,1893
343,1408.960,250.153,807,2989
344,1172.908,136.710,641,1501
345,1452.519,332.436,824,2975
346,1224.901,141.283,817,1948
347,1305.355,64.531,937,1542
348,1027.267,74.984,766,1353
349,1147.421,138.113,792,2058
350,2180.571,1607.881,781,10999
351,2843.641,1571.692,954,11879
352,3959.248,2473.236,876,11483
