 ,Mean,StdDev,Min,Max
1,629.448,74.243,277,910
2,565.600,63.545,307,805
3,656.294,74.485,286,933
4,587.344,56.658,289,798
5,613.017,66.653,281,880
6,568.101,60.674,300,815
7,589.147,69.025,270,854
8,565.565,61.424,292,881
9,574.760,75.411,319,850
10,564.643,59.818,311,811
11,558.481,74.170,320,833
12,557.393,59.913,306,819
13,552.436,75.382,279,854
14,592.185,61.632,310,947
15,598.461,78.142,302,879
16,593.454,57.665,319,796
17,635.282,75.240,327,942
18,532.965,65.621,295,781
19,622.599,67.242,340,867
20,570.076,65.500,286,840
21,590.747,60.987,345,838
22,559.047,74.806,270,918
23,545.619,70.970,305,800
24,535.101,78.257,270,821
25,542.536,66.250,319,836
26,539.367,77.588,259,827
27,531.792,64.106,317,793
28,528.354,76.823,294,823
29,558.678,59.278,318,771
30,577.367,72.414,283,862
31,518.366,63.520,327,766
32,547.364,66.136,288,803
33,502.767,62.255,311,731
34,619.883,73.247,303,857
35,512.207,63.459,299,760
36,551.449,72.172,297,852
37,584.214,58.769,308,827
38,574.128,73.062,327,2450
39,534.680,62.035,302,786
40,531.721,72.121,293,819
41,543.326,59.685,311,818
42,501.938,86.781,291,803
43,555.808,64.443,282,785
44,571.814,70.040,315,819
45,614.100,83.917,261,881
46,560.723,58.457,282,812
47,641.802,81.049,281,900
48,523.167,63.417,287,758
49,595.343,70.167,263,861
50,538.311,60.854,295,762
51,593.105,71.311,276,818
52,602.363,65.085,304,854
53,542.574,76.748,305,828
54,549.112,62.703,308,785
55,581.238,70.440,290,1479
56,531.665,62.816,314,813
57,568.724,68.159,270,796
58,567.469,59.136,323,832
59,598.507,70.196,277,818
60,573.305,62.902,300,815
61,571.047,68.646,263,1145
62,542.371,59.709,287,761
63,566.972,63.365,259,820
64,503.011,66.586,254,761
65,545.049,68.450,287,829
66,581.122,63.633,263,807
67,554.975,62.799,313,806
68,555.060,63.063,268,827
69,597.291,59.900,318,860
70,578.603,64.061,256,827
71,574.571,60.519,272,819
72,556.563,62.266,256,799
73,581.521,58.673,288,792
74,561.248,64.399,256,776
75,546.402,65.099,311,797
76,554.783,60.060,244,767
77,541.565,63.435,291,781
78,594.905,60.344,257,796
79,538.962,63.552,304,753
80,562.378,64.478,263,808
81,527.407,65.914,288,761
82,536.566,67.021,275,807
83,553.234,64.339,260,777
84,521.537,71.232,275,815
85,548.149,62.605,261,771
86,520.177,74.528,246,783
87,548.895,60.444,240,783
88,537.006,77.235,247,1066
89,591.799,42.666,400,753
90,665.615,35.902,464,797
91,729.981,60.206,521,910
92,653.739,39.812,467,805
93,659.890,37.400,453,797
94,625.582,44.900,479,791
95,593.197,24.014,396,718
96,715.960,41.046,496,897
97,707.750,74.089,453,933
98,651.328,35.588,446,798
99,659.762,33.331,447,785
100,632.284,37.696,507,751
101,579.096,28.099,403,705
102,708.649,36.609,502,880
103,652.466,30.918,497,788
104,623.006,36.357,424,754
105,655.666,29.439,509,779
106,600.044,60.786,408,815
107,565.914,31.522,452,701
108,706.749,35.664,529,854
109,622.499,24.277,496,741
110,591.730,29.061,469,714
111,636.578,28.870,487,768
112,681.178,44.920,513,881
113,554.943,36.838,412,684
114,704.690,46.100,487,850
115,682.364,36.147,513,834
116,618.882,43.121,431,802
117,629.873,29.141,490,750
118,662.387,31.896,506,811
119,525.846,35.970,407,631
120,646.286,29.178,500,793
121,709.093,34.113,501,833
122,614.402,33.873,457,768
123,616.092,29.534,416,731
124,667.405,37.894,510,819
125,556.832,41.946,397,707
126,638.987,35.588,470,796
127,697.885,31.537,528,854
128,642.913,37.028,478,788
129,627.445,32.580,451,758
130,681.071,40.553,486,947
131,569.527,34.936,403,720
132,617.173,38.698,478,755
133,718.429,32.604,552,879
134,647.372,37.430,416,796
135,636.660,30.938,452,762
136,643.809,30.953,501,772
137,573.235,30.337,420,717
138,666.322,54.218,469,827
139,732.508,35.734,517,942
140,632.236,40.832,420,781
141,631.506,36.275,428,774
142,580.552,36.951,435,750
143,581.282,31.058,431,704
144,698.422,52.674,489,859
145,637.921,54.140,454,852
146,646.008,35.544,488,777
147,671.505,43.180,466,840
148,545.786,48.391,392,750
149,594.480,49.169,427,783
150,675.246,43.023,480,838
151,658.462,47.929,481,816
152,620.610,46.367,433,769
153,680.714,52.089,496,918
154,641.591,47.602,417,813
155,608.438,34.460,451,796
156,636.245,37.960,419,775
157,649.100,43.417,441,800
158,524.348,38.630,400,710
159,670.126,46.808,474,821
160,669.443,40.314,462,821
161,627.219,34.514,455,768
162,597.403,41.446,402,818
163,654.706,52.326,453,836
164,515.132,33.840,412,661
165,648.918,44.764,476,794
166,680.404,39.806,458,827
167,621.091,33.585,468,773
168,589.849,37.064,431,758
169,629.307,49.163,449,793
170,554.106,32.792,395,684
171,608.512,44.159,444,752
172,668.450,36.561,463,819
173,640.566,34.536,485,771
174,611.358,27.365,425,714
175,600.429,31.817,450,735
176,548.944,26.684,384,670
177,577.276,30.947,458,732
178,697.841,35.277,523,845
179,616.995,37.252,467,766
180,614.508,33.191,429,727
181,555.942,36.981,423,703
182,557.677,34.125,397,689
183,597.618,41.799,449,758
184,646.641,33.360,489,773
185,608.618,35.086,428,731
186,582.793,31.302,427,728
187,544.251,41.387,396,654
188,605.940,35.995,444,745
189,692.731,48.116,459,848
190,647.715,57.620,449,857
191,608.198,33.695,420,741
192,585.816,37.747,416,760
193,590.383,52.129,433,744
194,564.235,33.782,406,697
195,693.105,49.194,453,852
196,579.166,51.880,429,776
197,612.929,30.419,466,741
198,644.588,44.428,465,827
199,609.982,32.873,451,764
200,600.821,45.272,374,733
201,686.655,49.699,443,942
202,634.015,34.782,486,762
203,602.649,39.941,454,764
204,623.367,34.806,476,786
205,587.242,35.694,446,753
206,523.521,50.016,389,707
207,667.272,34.516,474,804
208,605.983,45.900,445,818
209,640.732,40.396,479,787
210,489.932,28.874,353,614
211,611.638,31.440,440,752
212,496.438,53.430,314,640
213,632.087,36.052,459,776
214,666.864,32.015,480,803
215,629.364,37.163,474,778
216,629.039,25.654,486,750
217,635.478,38.974,450,770
218,600.039,37.510,413,764
219,631.929,29.852,442,791
220,684.007,31.959,515,819
221,556.360,31.222,405,690
222,668.180,62.899,497,881
223,697.234,51.722,495,879
224,659.263,32.344,452,812
225,595.965,30.811,457,726
226,588.356,44.270,404,745
227,563.205,29.161,427,792
228,704.913,45.549,518,885
229,676.087,61.654,478,884
230,629.523,31.172,471,758
231,619.801,31.353,446,743
232,552.024,39.953,400,698
233,582.321,29.094,432,721
234,695.963,39.599,519,861
235,635.796,30.501,483,795
236,613.638,31.122,468,762
237,632.790,30.071,478,753
238,604.277,41.095,394,746
239,586.639,30.949,446,715
240,677.472,38.008,475,811
241,639.260,29.294,467,755
242,629.162,43.303,462,763
243,681.425,54.363,467,854
244,662.136,43.035,477,815
245,546.262,30.406,404,706
246,677.543,40.020,477,828
247,637.017,33.098,455,790
248,602.433,47.187,423,764
249,626.572,37.076,458,782
250,626.833,38.680,450,763
251,558.673,26.203,437,667
252,653.688,34.590,495,798
253,695.301,32.983,492,848
254,623.139,36.174,429,768
255,597.263,28.169,432,732
256,621.238,49.165,431,813
257,577.808,36.136,421,713
258,608.587,27.506,454,737
259,673.400,28.972,499,796
260,651.604,45.105,489,832
261,615.951,24.706,478,732
262,610.571,39.639,454,762
263,611.980,34.468,449,739
264,616.306,33.753,467,739
265,679.734,30.261,529,818
266,663.427,33.344,429,815
267,637.321,32.984,500,776
268,588.268,37.034,445,721
269,563.901,59.578,385,870
270,609.806,44.054,453,764
271,645.373,32.564,484,785
272,625.802,28.855,463,761
273,622.968,29.032,445,751
274,525.932,30.274,398,637
275,563.757,28.689,403,693
276,620.481,46.763,401,788
277,629.550,31.413,493,765
278,615.015,34.112,417,760
279,615.542,30.102,422,761
280,518.772,41.223,391,721
281,566.130,44.519,373,723
282,664.423,45.950,436,829
283,584.820,32.613,432,737
284,628.535,36.660,438,771
285,653.127,39.500,423,800
