 ,Mean,StdDev,Min,Max
251,537.225,32.902,397,641
252,629.755,30.065,478,757
253,641.792,38.847,460,787
254,588.929,33.132,427,746
255,603.578,31.533,436,730
256,629.229,39.564,424,769
257,560.549,39.641,378,720
258,612.925,29.074,455,769
259,647.663,34.754,466,816
260,619.911,29.710,446,773
261,575.229,26.065,424,699
262,607.088,42.043,421,766
263,539.714,34.026,358,679
264,572.202,27.239,441,683
265,637.722,34.880,471,803
266,611.990,30.074,447,743
267,572.254,33.164,418,690
268,579.553,41.522,397,729
269,551.585,37.958,377,684
270,570.755,31.266,418,744
271,628.429,33.981,433,775
272,622.320,28.034,444,761
273,598.662,40.057,396,745
274,540.719,46.840,396,762
275,573.207,39.430,365,704
276,613.409,33.487,448,783
277,611.815,38.850,451,796
278,602.967,28.986,417,732
279,628.228,34.639,446,771
280,553.386,40.234,377,727
281,598.732,42.385,397,741
282,654.808,31.478,509,799
283,600.319,75.131,411,862
284,613.636,28.934,472,753
285,618.966,49.358,430,789
286,607.746,50.407,421,776
287,641.811,31.214,495,761
288,669.158,34.908,514,805
289,667.812,48.561,479,870
290,595.184,41.513,445,726
291,696.013,37.862,478,881
292,677.576,43.152,499,850
293,655.812,35.900,503,795
294,644.800,35.170,487,783
295,651.523,43.626,465,803
296,566.929,38.598,409,705
297,652.873,38.538,432,795
298,667.115,37.856,486,899
299,642.870,31.047,492,754
300,628.971,32.925,485,765
301,576.012,64.260,358,779
302,601.741,37.967,441,748
303,620.663,33.642,452,794
304,663.449,36.127,482,829
305,649.975,29.879,492,788
306,601.354,27.163,471,735
307,595.191,44.333,402,738
308,582.426,36.065,397,716
309,567.310,27.125,394,708
310,639.002,37.697,450,799
311,642.863,28.602,471,769
312,600.908,34.863,379,763
313,567.229,47.042,394,726
314,588.340,39.863,411,735
315,611.302,36.869,461,798
316,634.107,34.666,466,807
317,641.390,27.244,483,777
318,621.213,39.451,431,768
319,547.760,47.022,394,751
320,602.042,40.525,403,752
321,655.864,32.902,496,834
322,588.327,35.681,429,752
323,620.171,28.752,458,733
324,624.938,35.231,414,764
325,540.348,63.201,365,777
326,535.347,52.936,369,711
327,658.281,31.514,473,804
328,576.373,36.937,426,713
329,600.378,23.271,469,706
330,640.680,33.256,448,797
331,602.482,46.957,406,787
332,589.704,38.758,409,737
333,646.826,29.742,483,811
334,583.303,44.759,411,731
335,599.661,24.126,461,717
336,634.140,33.751,469,768
337,594.733,52.507,416,794
338,562.960,34.793,394,720
339,631.834,34.713,314,805
340,628.994,43.274,406,767
341,612.637,30.581,451,744
342,618.554,33.111,423,765
343,592.994,43.069,414,767
344,577.367,41.511,380,727
345,605.886,31.207,444,762
346,648.153,46.019,455,839
347,634.761,28.510,484,769
348,606.600,29.434,455,715
349,606.477,51.323,425,777
350,601.261,36.784,408,737
351,622.212,36.383,488,811
352,684.588,46.488,460,872
