 ,Mean,StdDev,Min,Max
1,1332.502,487.926,430,5594
2,1328.601,514.129,355,5848
3,2192.030,953.135,509,9503
4,1603.355,732.081,415,7893
5,3766.223,1649.341,969,14657
6,1939.494,849.264,489,10334
7,4151.406,1584.871,1297,17259
8,4003.646,1658.430,1043,14157
9,5213.679,1832.346,1333,17250
10,4395.150,1689.429,1204,15014
11,1867.428,583.947,817,5971
12,1353.422,402.622,709,4927
13,1734.855,616.131,670,7819
14,2855.131,1257.239,892,13213
15,3274.061,1340.734,1189,14091
16,3752.249,1497.657,845,13908
17,4029.224,1796.735,872,15925
18,3572.083,1260.801,803,10785
19,1271.607,369.807,512,5492
20,1008.083,249.609,384,3163
21,1019.470,282.458,374,3934
22,1199.888,509.565,318,4668
23,1026.588,259.683,429,2587
24,1852.340,818.859,510,12326
25,2089.314,974.643,563,8635
26,3272.934,1689.627,656,15625
27,4355.268,1781.367,769,15337
28,3721.439,1675.246,895,15657
29,2477.006,1148.043,697,11350
30,2093.633,925.409,733,7148
31,4225.981,1690.892,904,12311
32,5628.527,2168.282,1430,15449
33,1745.036,472.267,739,4318
34,2014.080,748.035,808,5693
35,1757.209,725.798,789,7403
36,6476.627,2034.030,1751,19271
37,5893.544,1857.918,1747,19538
38,6641.943,2505.669,1758,19746
39,5051.428,1749.296,1352,14113
40,4843.465,2231.054,1041,18422
41,1054.780,249.680,544,2844
42,1041.130,291.811,520,4051
43,988.716,325.991,357,4304
44,1257.090,564.152,433,5664
45,888.720,218.975,306,3043
46,1077.046,393.082,432,4917
47,1812.074,978.246,494,9785
48,1947.435,1011.379,551,9401
49,979.174,200.514,476,5554
50,996.979,313.869,513,4130
51,862.926,162.427,389,2534
52,1569.577,683.719,551,6873
53,2625.260,1176.879,690,11104
54,6295.570,2562.384,923,18125
55,5235.749,1983.658,1100,14399
56,5738.928,1965.354,1396,15209
57,4800.547,1849.923,1034,12722
58,5267.413,1866.659,1472,15795
59,5191.723,2204.969,1093,22105
60,4995.831,1883.501,972,18299
61,4044.065,1476.397,1022,13288
62,3768.714,1694.414,916,13161
63,2593.415,1211.903,649,12076
64,2777.634,1205.904,578,12468
65,2029.026,949.609,546,9200
66,1170.850,529.774,384,5966
67,678.693,122.195,340,1987
68,722.396,129.794,313,5822
69,1318.605,567.823,462,6559
70,926.080,329.673,377,6540
71,823.989,136.387,365,4467
72,844.452,166.154,319,2108
73,858.852,188.560,360,3933
74,1452.171,683.382,365,7742
75,2279.929,1117.360,553,11673
76,2566.529,994.277,499,8511
77,3120.565,1333.968,806,13987
78,1457.656,472.132,496,7138
79,2964.786,1113.106,915,10339
80,2130.830,980.495,498,10907
81,3584.978,1340.890,725,12292
82,910.369,205.698,483,2262
83,1109.461,292.121,352,3120
84,762.317,155.894,426,1468
85,1562.916,602.122,363,8120
86,1146.757,324.197,419,3764
87,1447.595,568.818,366,7672
88,931.661,243.332,362,3498
89,981.831,193.324,647,2567
90,1131.502,211.466,772,2274
91,1370.688,481.302,888,4203
92,1048.962,257.206,643,2643
93,1250.090,311.388,722,2873
94,1153.359,240.606,781,3438
95,1810.111,640.962,896,4698
96,1629.075,572.363,928,4674
97,1868.915,599.803,1049,4505
98,1354.101,386.449,792,3719
99,1173.603,280.656,765,3407
100,1533.266,534.509,914,4237
101,2974.815,1086.362,1125,8218
102,2543.159,841.859,1313,6847
103,3261.908,1175.287,1524,8789
104,1545.858,442.776,827,3544
105,1744.254,489.900,1073,6121
106,2260.622,477.450,1374,4245
107,3480.430,1046.762,1297,7223
108,3753.443,1082.046,1818,8656
109,3895.918,1270.044,1727,9510
110,3873.860,1179.835,1520,8449
111,2558.327,798.020,1215,6910
112,3709.061,1249.839,1660,8793
113,4843.040,1661.896,1384,10218
114,5177.066,1607.760,1992,10501
