 ,Mean,StdDev,Min,Max
1,841.026,135.565,414,1391
2,849.192,171.093,437,1510
3,2739.407,1207.449,674,9218
4,3558.711,1756.679,827,14446
5,5492.435,2754.062,920,22327
6,5412.787,2930.569,947,26441
7,4308.271,2463.100,695,19806
8,3870.851,2354.916,782,19445
9,6777.322,3252.987,937,23018
10,5040.875,2805.090,1008,24029
11,11969.447,4818.705,1533,37306
12,7483.596,4139.280,1037,33695
13,8789.159,4927.131,1271,47186
14,4285.732,2356.837,676,19208
15,5510.327,2719.856,1052,18511
16,1086.345,337.103,458,3196
17,1293.559,346.187,684,4603
18,941.040,240.388,405,2311
19,2965.791,1402.839,790,10514
20,2922.900,1628.231,596,12974
21,4502.705,2512.190,884,18802
22,2086.911,1367.519,537,12477
23,1158.667,631.884,403,7945
24,1617.006,910.901,563,9394
25,2853.267,1780.600,688,16559
26,4956.398,2611.715,630,17905
27,6164.310,3601.157,787,32427
28,1879.596,704.047,595,7577
29,1825.883,897.067,510,9605
30,1994.672,645.954,747,6238
31,5511.626,2529.306,1327,25639
32,13309.927,5330.189,1708,38698
33,11266.230,5153.313,1710,38746
34,12548.536,5524.336,1523,38279
35,8916.606,5087.436,1304,38279
36,7765.918,3336.957,831,27938
37,7289.359,3080.888,1051,27612
38,9491.508,3729.846,1235,26332
39,5366.537,2563.889,1058,22021
40,6878.173,3309.576,1146,28273
41,3954.665,1697.753,901,16319
42,4962.101,2060.258,639,14405
43,4614.312,2212.804,806,24256
44,4373.416,2401.392,543,21287
45,3656.712,2672.396,752,19802
46,3120.666,1965.717,589,15449
47,1120.388,291.783,482,2984
48,1068.541,304.180,486,2699
49,1752.319,517.777,551,4584
50,2097.464,724.034,529,6409
51,2339.166,838.099,790,7087
52,2731.938,798.612,941,6335
53,11023.225,4649.627,1487,35578
54,12167.032,5140.280,2072,40776
55,11809.767,5248.408,1411,34766
56,8392.605,3579.431,1450,27572
57,2020.697,708.875,530,6885
58,2322.502,871.159,537,8893
59,2218.512,736.590,687,8377
60,8803.296,3813.835,1064,28462
61,12591.119,5334.503,1413,34864
62,6457.765,2965.677,1098,25569
63,1678.057,531.949,556,6552
64,1477.112,557.261,533,5854
65,1038.837,260.391,440,3269
66,2683.940,1819.342,419,11800
67,2675.965,1614.217,574,12463
68,2231.480,1261.629,431,10022
69,1066.320,265.504,400,2571
70,948.306,249.300,384,2072
71,1188.075,298.614,482,5044
72,4913.504,3091.708,635,30035
73,7342.158,3547.552,1073,23399
74,6520.265,4077.917,753,32157
75,10308.171,4870.956,1453,35793
76,5799.206,3575.314,741,25771
77,7728.127,3738.680,954,29322
78,3674.870,2012.891,553,19921
79,1528.200,554.003,637,4815
80,1266.608,455.791,417,4220
81,1814.017,548.602,482,6363
82,6822.362,4040.055,728,31402
83,6951.441,3621.811,1044,25953
84,3206.769,2146.476,540,18654
85,1161.736,280.587,490,4469
86,962.770,278.080,382,3173
87,946.859,179.905,387,2073
88,3128.597,2266.311,552,14347
89,1087.189,115.388,696,1349
90,960.550,51.448,753,1250
91,1009.309,84.322,669,1256
92,1229.590,142.340,757,1510
93,1018.152,74.700,743,1293
94,998.203,89.073,725,1377
95,3237.270,1131.307,1383,8272
96,2012.514,605.209,813,5241
97,2394.880,874.657,1007,6485
98,4521.856,1633.432,1617,11432
99,3701.775,1424.500,1603,10328
100,2650.586,1222.300,1058,9230
101,6423.618,2684.310,2235,15608
102,4868.485,1760.520,1491,11410
103,5386.688,3030.179,1239,21339
104,9554.574,3679.257,2165,26441
105,7498.493,3657.989,1762,18771
106,4405.253,2035.584,1406,14063
107,5232.854,2227.864,1582,14430
108,5512.652,2271.069,1417,13299
109,3415.419,1346.047,1177,7860
110,6087.393,3021.188,1556,19445
111,2962.717,1177.113,1257,7935
112,4101.265,1863.581,1411,14656
113,4706.581,1672.461,1512,13375
114,9762.526,3824.843,1612,21197
115,7362.687,2707.036,1908,20148
116,2121.548,1181.593,1188,10891
117,7987.816,2365.014,2541,17655
118,4439.302,2303.037,2132,24029
119,11837.066,4093.386,3252,29146
120,11365.238,3893.823,2455,26823
121,11254.961,4924.591,1939,31109
122,10156.470,4420.217,2663,23850
