 ,Mean,StdDev,Min,Max
1,565.430,66.350,348,832
2,524.439,79.789,264,823
3,536.483,55.182,318,828
4,497.798,77.691,283,903
5,547.156,55.319,333,779
6,487.714,78.573,282,867
7,534.223,56.797,305,838
8,494.217,68.674,277,787
9,538.230,85.319,298,943
10,514.096,89.418,265,967
11,520.606,95.536,299,1150
12,525.085,77.317,253,838
13,551.715,70.926,288,823
14,550.680,73.622,280,861
15,534.898,64.139,303,810
16,503.930,71.196,276,774
17,534.747,58.186,301,773
18,491.162,76.870,267,828
19,575.995,65.521,297,857
20,516.036,80.585,279,899
21,584.742,86.737,311,943
22,573.799,75.973,277,901
23,534.773,80.608,283,830
24,532.597,72.942,308,817
25,532.438,70.193,280,849
26,512.283,71.485,295,827
27,510.222,63.714,284,770
28,529.632,73.176,334,1515
29,508.393,73.242,267,853
30,540.588,60.430,339,836
31,550.654,81.129,278,898
32,550.456,57.475,351,823
33,518.897,79.707,310,972
34,524.832,54.036,312,790
35,482.125,70.906,287,763
36,532.018,74.260,290,1017
37,524.134,79.763,288,889
38,528.274,89.876,305,911
39,503.903,66.915,258,1038
40,509.472,80.739,286,865
41,551.881,83.296,281,873
42,537.514,90.301,303,904
43,560.989,81.594,277,876
44,516.318,83.492,271,904
45,585.059,92.402,341,1028
46,543.926,86.006,310,2086
47,594.969,85.837,352,971
48,508.494,72.814,305,794
49,560.193,84.935,319,895
50,522.912,92.553,312,883
51,550.247,92.421,322,939
52,522.366,69.468,301,1180
53,530.839,68.768,317,845
54,530.795,63.739,316,907
55,520.124,87.677,300,925
56,541.668,75.710,314,937
57,531.112,93.550,311,926
58,540.164,73.681,300,1260
59,528.539,73.535,323,803
60,525.881,76.026,312,850
61,514.806,57.670,313,781
62,508.293,72.599,248,949
63,545.269,67.307,335,825
64,526.824,79.429,281,851
65,546.148,71.859,343,892
66,500.858,75.834,282,809
67,577.045,100.348,289,966
68,572.231,97.346,318,966
69,595.229,96.590,311,952
70,537.778,90.360,333,965
71,571.287,87.114,269,886
72,560.657,72.160,329,855
73,550.077,85.893,287,910
74,524.651,56.147,343,803
75,514.602,69.519,276,785
76,536.988,55.473,333,793
77,517.924,85.528,315,885
78,551.968,67.893,319,872
79,526.542,93.173,304,907
80,527.513,76.003,285,834
81,533.443,74.185,288,808
82,508.126,74.607,281,823
83,522.844,64.648,281,801
84,499.508,72.363,302,802
85,532.289,67.489,279,844
86,507.972,80.557,322,843
87,537.102,71.932,279,826
88,535.290,75.082,321,862
89,597.958,42.830,440,732
90,655.198,32.309,488,783
91,674.838,40.368,505,828
