 ,Mean,StdDev,Min,Max
1,715.739,103.830,383,1126
2,704.807,124.471,406,1224
3,2083.052,972.209,550,9573
4,2216.372,1198.045,482,10569
5,2778.109,1317.024,642,13090
6,1996.526,1005.868,472,10346
7,1799.902,843.002,501,7456
8,1633.772,805.261,489,7519
9,4188.964,2043.398,677,14811
10,2743.281,1423.447,674,15444
11,7528.844,2880.940,1036,20361
12,3968.471,2035.236,673,15510
13,4644.977,2354.801,885,20089
14,2140.210,1026.953,503,8695
15,4151.178,2101.926,871,15095
16,899.303,271.453,405,2741
17,1079.712,277.646,583,4013
18,779.308,189.303,355,1970
19,2212.046,1046.586,631,8940
20,1499.652,760.622,387,8096
21,1826.299,849.430,502,8800
22,728.244,159.921,360,1700
23,779.910,290.782,334,4153
24,856.179,292.904,413,3738
25,1675.792,937.759,478,8707
26,3229.488,1734.708,516,12564
27,3540.524,1986.917,565,16164
28,1594.026,672.179,546,7341
29,1493.314,790.764,428,8365
30,1684.130,621.736,590,6625
31,3561.736,1467.574,980,13868
32,8565.296,3272.714,1212,24197
33,6680.663,2925.876,1224,20707
34,8392.689,3447.637,1164,23639
35,5702.356,3067.335,976,22349
36,6672.474,2873.727,707,20356
37,5688.483,2372.942,896,19208
38,7765.198,3001.545,1040,21627
39,4637.507,2390.201,930,16720
40,5891.471,2806.724,962,21324
41,3219.064,1427.830,814,12126
42,3647.963,1575.040,534,11582
43,2089.281,855.025,545,9439
44,1324.591,558.398,345,7104
45,1269.092,651.930,433,5612
46,1377.003,732.269,429,7428
47,941.989,257.573,424,2731
48,879.009,252.703,433,2456
49,1584.605,522.957,497,4669
50,1951.158,740.101,502,6349
51,2091.889,837.530,634,7235
52,2396.324,799.443,775,6321
53,7691.031,3078.706,1032,23748
54,7691.554,3026.134,1473,21969
55,7935.030,3423.122,981,22455
56,6918.530,3030.521,1160,23139
57,1845.504,677.519,503,6544
58,2154.274,880.109,523,8993
59,1993.636,730.927,566,8758
60,7309.753,3182.370,913,22285
61,8454.292,3379.954,1063,23358
62,5016.232,2355.899,867,19393
63,1433.858,520.277,461,6412
64,1215.017,523.184,453,5721
65,826.700,192.702,370,3029
66,967.490,437.708,335,5018
67,982.201,366.108,379,4320
68,1015.495,376.963,352,4440
69,889.745,217.407,353,2512
70,771.637,187.199,355,1722
71,972.301,250.377,395,4333
72,2423.267,1318.863,481,11222
73,4857.128,2193.865,771,15227
74,3304.220,1871.642,538,14982
75,6563.557,2904.194,1036,20334
76,2710.447,1508.586,522,11345
77,4312.291,1970.495,702,17114
78,2324.239,1186.492,449,10899
79,1366.679,484.058,527,4352
80,1153.725,455.054,406,4116
81,1562.865,509.571,452,5966
82,3940.870,2243.785,561,18423
83,3889.308,1910.302,710,15025
84,1355.300,652.330,402,5642
85,881.980,183.375,379,2931
86,771.858,201.406,352,2441
87,758.364,136.018,323,1725
88,1060.477,530.963,384,4452
89,909.297,89.030,603,1118
90,818.528,39.723,620,991
91,828.247,61.200,528,1020
92,991.423,99.631,638,1190
93,824.018,45.183,617,1019
94,797.875,58.954,586,1035
95,2705.351,969.726,1137,7227
96,1533.644,531.253,649,4659
97,1593.361,579.970,738,4902
98,3252.357,1224.115,1121,8546
99,2065.083,686.566,1122,5296
100,1699.853,816.410,786,7071
101,2857.450,1031.090,1231,6657
102,2627.616,868.052,976,6365
103,3023.791,1580.550,783,10437
104,3843.186,1473.856,1021,10346
105,2345.243,948.128,667,6977
106,2028.753,804.577,839,7584
107,1717.343,601.543,755,3975
108,2376.115,792.424,866,5316
109,1840.774,664.427,821,4137
110,2118.197,904.705,793,6659
111,1439.802,454.991,804,3882
112,1988.989,676.228,989,4743
113,2797.168,962.737,1033,8367
114,6339.447,2432.446,1111,13805
115,4678.075,1628.927,1451,12240
116,1271.438,439.211,834,4236
117,4507.489,1266.385,1723,9954
118,2491.850,1196.479,1525,15444
119,7694.606,2546.796,2136,19505
120,6996.116,2344.696,1758,16122
121,7151.872,2952.682,1303,18088
122,5834.428,2425.483,1650,13243
123,4125.640,1696.727,1402,10249
124,2862.264,1265.330,1185,9953
125,4313.254,1535.258,1542,10151
126,5871.840,2407.097,1216,14964
127,3903.039,1498.781,1266,9456
128,2748.169,1198.651,1278,8645
129,1354.414,451.516,815,4718
130,2128.615,607.654,1089,5048
131,2645.154,1509.614,931,10578
132,3896.174,1735.884,1164,10915
133,5953.346,2660.520,1237,15095
134,942.620,85.130,687,1574
135,1000.253,92.008,650,1273
136,1472.437,223.604,933,2565
137,958.941,87.278,626,1170
138,1481.350,322.508,844,4013
139,1410.173,202.745,931,2448
140,1085.041,61.482,746,1399
141,821.402,52.370,611,1063
142,1150.041,161.846,768,1970
143,2092.486,926.803,847,7026
144,2294.751,744.339,862,5108
145,2591.584,1148.389,1085,8940
146,1675.045,743.528,647,5913
147,1558.358,632.122,765,4757
148,1519.233,537.047,863,7119
149,1179.248,322.482,722,3497
150,2273.124,729.557,987,5921
151,1956.294,651.573,1001,4617
152,884.141,116.256,605,1473
153,743.851,54.243,537,1020
154,1057.028,108.390,644,1586
155,745.522,62.838,546,1088
156,781.253,77.413,543,1509
157,866.728,151.380,607,2149
158,977.360,403.822,552,3738
159,1044.758,363.358,564,2895
160,974.520,189.593,661,2138
161,1192.381,418.542,713,4034
162,1916.910,894.845,821,7014
163,1679.305,697.405,852,4534
164,2611.789,1120.544,1004,7780
165,2971.770,1213.156,1035,8219
166,4781.925,2190.920,942,12564
167,4593.638,2014.296,1388,11308
168,3087.062,1521.768,1143,10531
169,2904.709,1570.182,1076,11481
170,2249.075,965.122,938,7341
171,2289.066,733.670,1060,5237
172,1390.815,150.909,905,1917
173,2425.925,804.487,1079,6068
174,2482.342,809.749,1113,6388
175,1222.214,126.003,751,1590
176,2169.768,631.702,1058,5593
177,1363.833,93.422,999,1731
178,2315.308,528.243,1019,4436
179,3840.285,1281.767,1663,9060
180,3645.577,931.044,1826,7781
181,3243.185,1077.618,1492,8333
182,10023.253,2348.667,3810,16460
183,7225.992,2601.630,2369,17801
184,8849.044,2948.777,1591,24197
185,9538.886,2573.168,4091,19011
186,5902.609,2163.308,2249,16260
187,6324.876,2121.953,2389,14385
188,7687.379,2679.972,2820,18518
189,8526.055,2821.737,2808,18591
190,8872.695,2804.600,2075,20658
191,7892.768,3139.691,2120,21557
192,9895.881,2274.941,3940,16912
193,4255.307,1940.932,1531,12929
194,6558.595,2538.354,2213,18243
195,4946.614,2018.323,1704,14783
196,8221.696,2181.728,3318,17285
197,6074.052,1737.662,2323,13759
198,5355.253,1767.532,2015,12705
199,7439.255,2392.353,2235,17396
200,7529.629,2779.908,2437,17631
201,9144.077,3064.602,2798,21627
202,7915.197,2269.726,2649,16381
203,4705.572,1933.924,1570,12491
204,8392.747,2768.733,2683,15790
205,5199.620,2691.377,1710,16720
206,3771.703,1723.661,1369,10776
207,6023.745,2133.831,1768,15474
208,8983.447,3663.228,2422,21324
209,3489.427,1402.245,1331,8976
210,3332.403,1715.090,1382,11972
211,3959.856,1541.642,1500,10840
212,3354.183,1347.525,1386,9837
213,3897.662,1305.605,1670,11019
214,4780.395,1855.377,1334,11201
215,2477.651,656.507,1354,4801
216,2100.279,748.550,1047,6584
217,1701.680,466.793,914,4181
218,1464.436,489.388,790,3913
219,1638.159,629.244,775,4649
220,1817.442,647.473,643,4505
221,911.676,220.548,535,1936
222,1689.633,895.732,707,5314
223,1090.785,133.936,816,2385
224,2130.683,1010.762,789,6081
225,1197.428,444.613,660,4513
226,1214.061,377.279,694,3628
227,954.821,125.752,641,1499
228,1374.850,258.520,871,2731
229,1121.485,66.614,822,1333
230,1047.693,189.301,694,1961
231,1334.587,248.326,759,2456
232,1015.198,108.670,632,1413
233,1714.865,407.178,927,3916
234,1355.166,120.104,934,2106
235,2233.717,480.637,1161,4201
236,2713.469,795.274,1282,6349
237,1385.787,131.064,1014,2171
238,2574.606,535.377,1300,4874
239,1279.545,127.185,931,1963
240,2677.455,670.455,1370,6589
241,2400.085,570.039,1205,5259
242,1584.220,170.241,1191,2330
243,3031.922,707.143,1503,5796
244,2940.087,645.406,1560,5570
245,7169.040,2406.281,2680,18005
246,7648.262,2523.513,2493,17368
247,8741.578,2527.596,2620,18909
248,7409.567,2456.964,2506,16753
249,8370.065,2630.460,2456,20321
250,9580.726,2905.192,3355,19141
251,5166.419,1571.024,2173,12304
252,7835.724,2917.802,2215,19936
253,10518.673,3022.824,3882,21830
254,6151.705,2356.345,2202,15808
255,7123.500,2636.940,1841,19242
256,7767.710,2563.723,2418,18393
257,2432.445,517.844,1382,4941
258,2970.807,596.286,1517,5807
259,1445.363,139.719,1013,2078
260,3030.502,827.335,1546,6654
261,3176.932,629.647,1834,6230
262,1494.755,204.805,918,2430
263,3147.296,838.135,1730,8758
264,1354.320,100.442,1077,2006
265,2649.419,516.173,1391,4949
266,9200.342,2737.641,3400,19011
267,8701.279,2789.602,2653,21048
268,8146.146,2646.764,2376,17359
269,7370.195,2645.724,2466,17014
270,7797.702,2791.404,1670,17544
271,10107.584,2885.243,3314,20442
272,5232.828,2093.298,2180,13828
273,6075.869,2229.014,2143,14370
274,6067.631,2211.851,1658,13319
275,2285.628,537.416,1086,4584
276,1724.993,458.577,675,3834
277,1428.275,200.983,883,2446
278,2183.434,380.809,1243,3524
279,1318.198,328.986,804,3392
280,1079.228,140.912,674,1555
281,1105.204,297.569,634,3029
282,1122.087,57.102,776,1387
283,879.096,150.592,559,1686
284,1134.437,415.398,666,5018
285,1168.689,399.091,631,2640
286,803.992,150.879,521,1998
287,1320.600,461.189,711,3252
288,1140.649,253.379,747,2798
289,855.476,154.496,567,1813
290,1184.326,338.620,697,2938
291,1070.320,306.953,674,2876
292,1217.361,225.472,702,3854
293,1119.738,154.347,776,2028
294,1145.842,76.255,754,1364
295,1241.704,181.462,706,2227
296,985.481,111.929,606,1372
297,1191.530,110.579,737,1558
298,928.144,60.951,676,1174
299,1165.191,64.546,782,1378
300,1419.542,380.906,980,4333
301,1077.294,201.380,655,2180
302,1913.993,638.339,999,4135
303,2851.961,1300.704,949,8218
304,2510.669,1416.676,708,10531
305,4477.539,1511.698,1640,12763
306,3733.843,1309.343,1554,8828
307,6503.933,2043.253,2006,12989
308,3022.168,1435.318,1442,11575
309,2862.552,1283.181,1021,8098
310,3850.098,1541.329,938,8664
311,5504.809,2707.704,1741,15217
312,7327.869,3375.315,2018,20131
313,7790.707,2098.784,3236,14881
314,3507.442,1500.327,1279,8892
315,3397.066,1406.086,1094,8744
316,1483.831,501.462,677,3819
317,5099.364,2039.883,1859,13322
318,4386.816,2199.648,1844,13632
319,3583.711,1450.771,1138,8715
320,3118.768,1301.440,1197,10899
321,1928.663,739.571,874,5961
322,2344.877,1028.691,786,6504
323,2334.955,441.447,1290,4328
324,1247.933,106.437,789,1674
325,1659.955,436.316,708,3171
326,1070.294,169.205,696,2046
327,1413.496,326.202,760,2961
328,1479.199,357.516,734,2712
329,1303.564,96.608,1053,1711
330,2146.431,625.010,1229,5821
331,1953.297,479.079,893,3468
332,3838.237,1868.667,1415,10985
333,5417.055,2148.650,1450,12875
334,2947.238,1346.089,1067,9086
335,4547.647,1915.190,1803,13101
336,3297.412,1582.182,1346,10443
337,2509.979,1021.039,1008,7068
338,1158.115,335.489,737,2913
339,1216.406,336.291,748,2952
340,1457.850,765.617,648,4150
341,1115.992,171.317,736,2222
342,1127.057,96.681,729,1405
343,958.130,171.389,599,1871
344,950.662,108.146,556,1284
345,1065.768,271.088,577,2237
346,1008.223,130.365,661,1709
347,1051.806,58.315,732,1243
348,795.034,62.389,563,1087
349,912.759,119.661,599,1725
