 ,Mean,StdDev,Min,Max
267,631.596,29.047,481,804
268,669.347,55.742,477,840
269,579.075,60.222,387,857
270,677.297,35.009,519,831
271,656.796,31.419,502,792
272,633.124,32.673,485,807
273,625.753,29.074,456,744
274,528.890,32.632,402,650
275,585.307,40.414,374,737
276,634.598,42.447,442,767
277,675.249,31.393,514,810
278,616.904,33.978,465,741
279,616.062,31.664,462,746
280,570.958,44.943,425,754
281,569.493,40.420,410,702
282,710.127,32.182,509,856
283,599.512,35.335,476,754
284,625.123,29.945,470,764
285,649.754,32.388,470,782
286,574.309,32.089,431,760
287,652.242,38.351,516,822
288,637.900,28.647,474,767
289,645.505,40.435,469,789
290,570.279,26.446,441,695
291,679.804,37.421,494,844
292,612.367,53.314,434,804
293,648.873,30.011,500,791
294,680.721,65.816,471,877
295,649.316,36.379,464,787
296,569.570,31.499,434,691
297,640.422,31.451,464,786
298,678.716,38.185,485,832
299,658.962,32.911,486,801
300,651.239,35.984,499,835
301,602.254,36.793,439,738
302,621.572,30.609,478,750
303,605.802,27.794,479,725
304,751.394,40.773,555,910
305,690.990,29.655,533,843
306,646.301,29.803,482,769
307,679.449,62.791,477,850
308,598.430,33.438,448,730
309,670.782,40.111,455,804
310,657.869,28.144,518,782
311,653.689,30.528,446,791
312,638.107,32.452,461,781
313,550.222,43.618,402,721
314,592.221,31.548,450,735
315,613.720,41.537,445,779
316,678.901,31.393,514,800
317,648.448,29.545,481,786
318,633.232,27.187,480,752
319,558.269,45.887,415,679
320,607.574,29.748,455,750
321,703.642,34.433,521,860
322,630.441,29.883,496,761
323,619.083,29.685,466,734
324,616.866,26.014,469,746
325,563.085,49.458,387,747
326,582.410,32.926,429,712
327,665.510,35.152,495,819
328,588.932,25.753,422,694
329,586.799,23.301,459,686
330,708.517,35.247,543,865
331,601.310,48.151,418,748
332,640.009,45.785,480,789
333,659.760,35.410,461,778
334,647.664,49.380,470,826
335,677.476,38.253,482,826
336,648.745,28.423,457,800
337,640.551,52.037,482,797
338,558.789,36.961,434,715
339,668.666,38.486,499,806
340,661.278,40.706,475,830
341,627.007,42.347,459,767
342,657.275,33.946,470,792
343,587.338,44.396,434,809
344,592.775,49.188,440,748
345,619.001,31.690,437,752
346,780.141,45.610,574,959
347,678.145,37.566,484,827
348,633.346,40.368,479,788
349,702.278,64.918,527,923
350,597.701,34.976,425,711
351,719.679,54.611,552,947
352,720.606,55.200,528,992
