 ,Mean,StdDev,Min,Max
1,646.884,76.653,300,944
2,578.661,66.839,303,831
3,667.525,70.344,292,944
4,591.835,57.517,296,805
5,614.835,64.227,284,869
6,571.363,63.414,300,809
7,585.936,63.404,275,833
8,555.953,60.218,321,809
9,561.223,69.435,325,843
10,556.465,60.734,321,796
11,550.446,67.728,333,798
12,548.588,59.382,345,785
13,539.267,70.363,316,805
14,578.672,56.788,333,882
15,574.124,70.414,316,838
16,575.314,56.065,350,796
17,606.167,64.007,314,840
18,522.269,65.962,295,783
19,602.571,62.282,334,858
20,549.102,63.887,263,809
21,574.230,60.592,308,833
22,556.731,76.859,267,896
23,558.368,74.490,308,827
24,540.325,77.819,280,840
25,547.913,68.137,338,831
26,543.661,75.783,266,836
27,536.782,64.707,317,801
28,530.740,75.116,262,815
29,551.977,58.992,302,767
30,567.725,65.350,318,835
31,509.484,62.403,305,749
32,534.517,60.215,276,789
33,493.574,62.680,297,740
34,598.741,59.301,348,824
35,503.105,63.936,305,736
36,536.488,63.009,318,807
37,557.846,54.291,316,791
38,568.504,70.343,341,2249
39,527.144,61.299,302,781
40,531.388,64.609,324,805
41,538.110,57.303,315,801
42,501.320,82.652,293,798
43,544.099,62.179,285,770
44,565.495,71.286,308,823
45,620.514,80.762,266,889
46,562.940,59.708,290,865
47,643.065,76.281,291,897
48,526.256,63.372,272,757
49,598.617,67.407,300,870
50,541.046,61.318,296,769
51,596.733,71.787,295,862
52,601.572,61.034,308,868
53,544.565,76.748,304,834
54,539.345,61.815,294,778
55,570.996,68.078,305,1352
56,521.041,61.352,300,796
57,549.572,63.562,298,782
58,547.806,55.964,348,767
59,591.679,69.648,306,831
60,576.075,59.806,283,789
61,575.021,66.152,288,1103
62,541.973,60.083,292,762
63,568.298,62.081,268,836
64,505.593,67.118,261,768
65,551.544,67.721,324,841
66,581.342,63.617,272,807
67,566.009,65.196,322,802
68,561.049,63.460,284,826
69,602.022,61.714,278,875
70,582.236,61.874,270,810
71,578.518,60.865,303,838
72,569.912,65.457,267,844
73,591.061,61.071,284,800
74,573.664,62.783,265,782
75,553.421,66.189,282,799
76,561.994,58.178,274,764
77,545.515,62.659,299,771
78,598.932,57.981,268,793
79,533.678,61.472,315,765
80,564.265,62.255,276,814
81,529.831,67.458,294,797
82,543.088,65.891,281,799
83,560.902,65.380,238,790
84,526.442,69.480,275,813
85,552.823,65.001,258,795
86,532.126,79.219,271,852
87,564.188,63.666,217,802
88,557.187,79.957,253,1077
89,599.715,34.380,430,749
90,698.230,40.810,543,843
91,750.260,62.136,501,944
92,662.433,40.107,491,796
93,692.147,35.501,498,831
94,642.456,46.218,484,802
95,617.927,25.356,461,726
96,724.043,39.705,549,869
97,725.875,69.963,502,944
98,669.697,39.941,490,805
99,660.524,32.065,455,793
100,638.057,36.300,501,785
101,583.503,28.321,440,702
102,714.750,36.861,533,869
103,658.466,29.990,538,793
104,621.587,38.772,428,763
105,677.802,28.882,513,801
106,629.983,53.332,415,809
107,590.448,37.189,449,725
108,695.798,34.251,511,833
109,617.708,23.126,489,716
110,603.667,31.499,458,716
111,631.713,27.234,489,758
112,665.972,41.602,506,809
113,553.256,38.337,410,704
114,688.912,46.605,499,843
115,651.855,30.208,503,792
116,601.575,34.640,421,745
117,658.579,29.087,492,796
118,654.116,31.539,480,785
119,540.883,42.935,404,653
120,640.523,30.399,497,765
121,679.685,27.673,515,798
122,616.642,39.215,449,738
123,613.843,27.543,448,740
124,647.296,32.548,486,785
125,540.225,39.223,376,673
126,626.096,33.048,462,758
127,676.930,27.245,488,805
128,620.614,33.873,461,758
129,630.177,31.456,450,767
130,667.916,36.424,479,882
131,566.950,37.573,404,701
132,599.203,36.648,462,744
133,701.194,33.379,530,838
134,644.559,40.333,456,796
135,628.280,32.602,444,760
136,636.095,31.074,480,770
137,568.736,37.545,399,696
138,648.429,48.037,481,835
139,696.702,34.535,509,840
140,616.741,37.981,411,762
141,636.998,32.897,450,783
142,568.224,34.780,406,715
143,590.112,43.756,423,744
144,680.772,41.234,448,847
145,644.895,55.568,480,828
146,646.310,41.885,457,783
147,650.959,39.470,459,792
148,554.198,41.437,410,753
149,581.961,50.949,401,760
150,673.667,40.805,478,833
151,645.418,46.777,485,810
152,624.239,50.829,442,812
153,699.182,48.598,504,896
154,633.900,46.354,445,803
155,640.190,35.414,474,809
156,653.064,39.679,397,792
157,658.176,44.859,473,807
158,534.055,37.237,425,713
159,678.409,46.805,487,832
160,671.227,38.697,463,814
161,632.326,34.232,463,768
162,629.781,44.518,393,787
163,655.389,49.913,444,831
164,538.257,30.141,424,659
165,650.248,44.061,441,801
166,682.156,38.527,450,836
167,624.092,34.675,443,765
168,603.325,33.153,437,780
169,633.941,47.013,426,801
170,557.623,33.903,420,702
171,611.226,43.244,453,815
172,665.535,35.472,475,800
173,639.509,35.330,462,766
174,599.947,22.590,469,698
175,597.447,32.881,457,732
176,542.859,26.474,370,660
177,585.577,28.406,474,729
178,676.798,33.464,471,835
179,606.776,35.364,449,749
180,597.901,26.266,423,727
181,550.787,37.705,419,706
182,543.417,32.459,371,679
183,589.363,38.730,427,736
184,625.150,30.534,497,760
185,600.280,33.951,444,733
186,590.661,29.998,447,740
187,527.365,37.875,375,634
188,587.501,30.937,422,710
189,664.116,35.270,458,795
190,635.728,56.107,436,824
191,598.200,32.655,433,727
192,607.437,35.089,414,735
193,564.265,45.632,403,736
194,560.005,37.149,404,687
195,658.852,37.489,488,807
196,571.190,44.587,431,760
197,597.288,27.434,469,704
198,637.505,42.666,479,791
199,603.140,34.605,449,765
200,596.077,39.884,356,730
201,680.438,38.030,488,885
202,625.914,32.407,467,751
203,592.492,39.858,440,751
204,624.656,33.402,490,761
205,586.729,34.361,430,746
206,528.461,31.966,399,663
207,660.538,34.908,483,805
208,597.186,29.876,406,744
209,629.218,33.859,464,801
210,493.201,31.052,341,619
211,610.393,29.493,481,743
212,497.495,48.719,358,640
213,622.217,34.856,454,779
214,662.829,30.604,491,798
215,623.328,40.065,447,768
216,610.015,26.092,444,765
217,631.619,37.537,464,770
218,583.993,39.186,419,745
219,632.153,30.595,483,770
220,688.121,31.857,496,823
221,577.154,24.232,455,698
222,674.933,62.544,507,889
223,703.716,46.421,505,876
224,664.845,32.654,491,865
225,607.273,30.612,443,730
226,589.847,43.956,415,753
227,570.689,28.546,444,744
228,704.250,44.124,508,864
229,677.810,58.636,477,897
230,628.212,30.806,479,757
231,625.357,31.064,474,747
232,562.079,40.793,421,724
233,587.160,29.963,441,738
234,697.163,38.030,512,870
235,636.847,30.287,491,772
236,615.728,31.576,476,761
237,637.625,29.511,454,769
238,607.861,40.263,430,747
239,588.090,31.324,448,706
240,698.445,34.727,492,862
241,642.453,28.650,476,760
242,627.380,41.686,486,773
243,675.772,49.999,473,868
244,667.183,43.540,490,819
245,547.258,29.733,427,703
246,681.379,39.214,513,834
247,637.274,32.267,474,780
248,597.305,45.495,434,752
249,620.827,37.250,455,757
250,623.441,39.365,423,759
251,541.815,24.417,430,640
252,651.237,30.621,507,782
253,679.835,31.159,509,824
254,596.806,32.038,448,724
255,595.899,25.859,463,728
256,612.112,48.771,451,796
257,558.712,34.965,376,711
258,612.830,30.055,448,740
259,651.722,27.800,498,782
260,631.696,37.451,462,762
261,598.965,23.407,493,744
262,591.360,38.933,458,767
263,594.784,31.307,417,718
264,602.388,27.825,469,719
265,699.324,30.448,516,831
266,660.064,30.809,473,789
267,636.488,30.421,503,757
268,610.923,41.514,431,741
269,572.212,57.587,384,869
270,625.997,39.484,478,780
271,648.199,32.116,471,773
272,626.333,29.541,472,752
273,627.966,28.748,471,762
274,525.452,30.372,400,642
275,570.977,29.663,415,713
276,623.450,47.808,400,783
277,635.750,30.499,479,784
