 ,Mean,StdDev,Min,Max
1,726.998,88.465,327,1235
2,645.234,82.280,310,1167
3,793.534,112.018,322,2524
4,683.473,119.203,313,2044
5,1016.229,263.695,432,3748
6,726.579,152.005,344,2560
7,962.503,211.249,439,3629
8,892.873,205.067,463,3229
9,1018.721,219.747,541,3117
10,1030.047,243.880,545,3539
11,1246.836,300.822,636,4201
12,953.344,207.852,531,2984
13,1269.466,410.671,571,6316
14,885.332,227.885,498,3427
15,909.732,218.572,486,3351
16,931.182,234.080,420,3734
17,999.181,278.742,396,3299
18,950.962,212.505,360,2894
19,952.494,275.017,401,4260
20,791.046,171.014,303,2964
21,728.211,118.147,322,2475
22,622.287,101.434,278,1332
23,658.222,104.256,334,1082
24,629.107,114.300,271,6076
25,632.346,94.594,373,3443
26,711.245,160.242,306,3090
27,1011.950,292.194,385,3525
28,835.457,219.857,378,3734
29,701.617,146.231,375,2230
30,611.446,66.891,368,2819
31,821.205,208.052,391,2097
32,1046.471,252.089,504,2542
33,1066.986,205.651,489,2482
34,1196.895,335.110,595,4447
35,1251.168,468.972,559,5263
36,1607.795,400.395,706,4592
37,1379.491,384.819,621,4348
38,1275.578,348.457,521,3693
39,1056.435,247.154,472,2844
40,934.052,287.432,472,3112
41,705.943,136.970,354,2195
42,708.181,148.933,344,2902
43,686.001,130.111,304,2337
44,601.053,84.341,328,1143
45,673.611,77.069,289,960
46,610.107,90.658,317,1321
47,669.470,81.775,308,6345
48,575.263,77.140,317,1644
49,694.043,88.965,347,3994
50,630.340,96.637,316,2390
51,654.663,106.486,333,1722
52,597.113,69.833,319,1161
53,636.439,105.262,362,1705
54,1190.937,393.085,443,3236
55,1046.748,276.419,435,2906
56,1168.786,281.567,557,3741
57,1092.520,291.375,402,2946
58,1217.350,292.686,563,3182
59,1200.694,377.225,476,4917
60,1072.436,252.844,405,3137
61,959.914,239.093,442,3374
62,806.982,190.399,370,2238
63,773.880,186.553,375,3818
64,767.921,195.246,311,2979
65,696.496,136.146,394,2932
66,599.625,78.503,275,1146
67,596.085,71.627,344,857
68,590.688,68.844,283,1119
69,625.566,71.500,307,2074
70,595.292,68.589,280,2180
71,650.924,96.654,323,4033
72,696.242,115.576,295,1523
73,691.291,102.258,332,2157
74,651.103,82.245,288,1523
75,639.149,100.966,342,2101
76,699.554,108.822,296,1331
77,759.774,170.278,375,3285
78,661.063,92.651,320,1149
79,688.691,126.722,393,2050
80,615.796,75.734,288,1183
81,866.775,187.699,366,2358
82,671.707,118.176,312,1817
83,786.881,185.198,271,2503
84,598.976,112.636,347,1142
85,633.277,90.554,268,1125
86,631.864,119.894,276,1122
87,706.590,121.260,260,2074
88,628.564,97.974,279,1107
89,664.491,32.875,496,803
90,851.383,70.543,608,1060
91,825.846,51.901,632,1235
92,727.197,48.274,531,896
93,786.484,44.107,571,1008
94,712.727,49.038,533,908
95,810.450,70.415,599,1204
96,777.863,57.253,485,1096
97,827.119,68.280,643,1161
98,819.891,67.802,555,1125
99,723.471,39.366,566,928
100,731.970,70.447,545,1139
101,869.120,144.033,549,1685
102,926.591,118.739,653,1566
103,1057.212,138.584,764,1777
104,720.329,54.738,490,1060
105,884.084,53.280,658,1209
106,899.818,81.248,609,1193
107,960.633,121.315,650,1453
108,1079.475,112.823,748,1630
109,905.410,110.378,642,1375
110,1004.036,149.950,654,1730
111,823.559,74.832,594,1174
112,903.028,99.508,632,1351
113,994.455,185.077,560,1811
114,1048.033,148.741,669,1638
115,1064.900,177.055,683,1870
116,1053.137,172.979,684,1723
117,1010.670,97.969,723,1410
118,1085.169,161.528,692,1771
119,1438.635,281.577,740,2528
120,1249.400,211.048,709,1951
121,1158.415,96.742,883,1662
122,1098.345,139.204,647,1643
123,908.129,127.015,607,1797
124,1103.265,104.621,772,1586
