 ,Mean,StdDev,Min,Max
1,581.541,70.951,345,870
2,540.667,89.521,276,903
3,547.108,55.862,352,838
4,521.415,88.204,279,937
5,577.154,64.040,343,876
6,510.586,90.064,285,920
7,545.337,60.103,286,841
8,504.863,72.777,279,850
9,568.702,97.135,306,1036
10,539.231,100.401,282,1022
11,555.955,105.824,309,1163
12,548.695,82.782,270,906
13,577.018,75.316,305,862
14,576.574,80.582,290,929
15,564.136,70.500,300,918
16,533.626,80.981,296,861
17,569.831,65.148,308,866
18,517.644,91.786,281,934
19,601.664,75.253,320,935
20,539.753,88.385,265,962
21,623.368,100.374,317,1016
22,584.022,83.380,285,956
23,540.803,81.847,280,835
24,532.733,72.909,316,814
25,536.960,70.938,277,826
26,526.781,72.801,322,860
27,528.583,65.934,287,784
28,566.835,92.939,353,1605
29,540.146,87.669,273,975
30,578.312,73.260,338,908
31,580.956,87.022,281,1024
32,591.412,64.299,367,969
33,554.057,95.219,310,972
34,562.987,57.465,330,844
35,512.820,77.492,289,827
36,601.675,92.431,305,1268
37,583.850,102.315,290,1136
38,617.762,124.070,319,1274
39,537.275,72.750,280,1210
40,551.895,98.166,305,1174
41,588.702,98.751,273,1033
42,582.560,110.894,309,1022
43,598.236,95.042,288,964
44,536.197,88.483,260,898
45,609.570,100.668,369,1064
46,557.115,91.036,330,2200
47,624.904,100.572,353,1030
48,530.743,82.791,303,923
49,648.584,116.906,370,1816
50,622.947,114.840,323,1325
51,668.977,127.183,343,1516
52,612.702,80.943,361,1275
53,569.211,75.085,338,1042
54,566.850,69.441,324,1064
55,595.264,116.558,356,1819
56,605.394,98.859,328,1226
57,671.881,137.750,359,1413
58,689.713,126.660,328,2047
59,712.403,124.618,349,2502
60,611.481,113.419,340,1257
61,547.909,58.382,332,878
62,544.748,86.549,263,951
63,602.292,94.317,352,1538
64,577.339,101.650,293,1070
65,574.094,87.183,338,970
66,507.278,78.549,280,831
67,601.795,109.124,296,1021
68,601.368,109.342,319,1054
69,640.461,115.494,315,1064
70,565.316,104.592,339,1032
71,606.336,103.817,289,996
72,575.604,78.021,327,908
73,574.238,93.383,281,977
74,536.391,57.630,332,786
75,542.474,73.556,337,934
76,549.772,56.778,334,828
77,553.606,100.485,316,1041
78,576.911,81.105,308,986
79,616.763,120.563,315,1406
80,565.757,84.129,303,947
81,587.166,87.790,296,950
82,529.057,78.835,300,848
83,537.241,66.759,296,830
84,503.816,73.375,308,803
85,554.556,79.368,289,926
86,530.721,90.944,312,901
87,563.092,86.674,293,929
88,543.200,79.572,333,882
89,657.011,55.552,465,818
90,677.086,33.530,528,818
91,681.561,42.187,486,870
92,724.201,66.835,480,884
93,638.796,36.079,479,787
94,615.537,43.174,463,809
95,577.610,34.636,438,743
96,611.056,39.444,404,779
97,646.463,41.525,421,838
98,627.565,38.963,395,771
99,711.174,57.618,450,894
100,594.748,43.789,445,779
101,666.298,72.812,435,859
102,660.192,45.248,454,808
103,625.773,43.903,462,789
104,708.185,55.646,488,920
105,574.824,36.997,408,709
106,621.025,44.139,407,789
107,552.187,39.120,401,707
108,652.732,38.362,423,808
109,548.291,81.734,375,841
110,545.604,27.391,365,652
111,603.545,37.525,417,766
112,653.168,43.101,470,850
113,562.613,47.036,389,704
114,681.449,44.652,492,838
115,797.395,61.216,528,1032
116,606.502,32.630,427,779
117,571.332,42.633,399,710
118,814.293,54.647,550,1022
119,523.080,38.018,398,653
120,820.276,63.328,597,1163
121,662.022,43.264,467,975
122,589.736,32.491,402,759
123,719.545,54.264,460,906
124,678.452,43.272,495,852
125,646.708,71.720,387,849
126,663.879,37.309,461,829
127,692.799,41.551,495,853
128,751.803,43.833,526,929
129,588.088,26.376,440,700
130,683.326,41.862,514,879
131,549.037,37.154,381,694
132,626.506,31.990,474,779
133,713.716,45.812,518,918
134,608.197,28.758,449,738
135,674.090,58.389,454,861
136,662.774,44.036,446,835
137,635.097,60.472,413,803
138,635.255,39.365,424,859
139,665.546,38.729,448,822
140,723.459,42.763,467,934
141,587.410,38.388,388,742
142,593.877,46.381,446,777
143,585.094,39.552,412,769
144,685.068,50.894,469,858
145,762.637,46.581,560,935
146,635.540,34.324,457,788
147,647.577,46.284,462,829
148,715.866,60.204,525,962
149,627.027,49.507,389,793
150,835.072,40.141,650,1016
151,778.430,47.936,531,970
152,664.807,33.484,485,803
153,668.440,42.419,490,806
154,757.579,59.283,514,956
155,633.772,34.924,470,813
156,641.006,38.890,457,789
157,662.685,43.199,460,818
158,553.913,42.875,412,706
159,659.797,42.837,485,814
160,654.345,38.448,461,802
161,607.254,30.880,399,759
162,632.069,37.594,445,778
163,644.787,45.588,461,826
164,530.705,43.072,358,687
165,640.100,41.316,442,796
166,663.821,33.203,490,860
167,599.719,35.167,436,749
168,595.703,31.654,445,749
169,638.599,41.481,404,784
170,572.356,36.847,424,747
171,628.107,35.271,448,767
172,796.319,70.646,542,1051
173,614.972,30.875,470,747
174,576.582,31.380,431,695
175,749.855,71.408,469,975
176,570.841,32.713,397,713
177,728.737,46.165,495,908
178,668.212,57.005,457,890
179,683.511,36.146,516,844
180,746.053,45.728,512,921
181,629.343,46.931,424,802
182,701.445,73.984,464,957
183,639.237,34.388,461,811
184,662.335,37.392,488,792
185,774.460,60.457,499,972
186,634.238,39.713,431,816
187,569.462,40.192,408,720
188,592.211,39.135,395,748
189,636.655,34.840,442,806
190,639.668,35.826,466,844
191,619.073,33.732,448,766
192,624.295,40.024,436,788
193,616.287,55.751,397,827
194,594.768,45.473,373,792
195,708.170,40.397,480,883
196,781.553,71.978,518,1045
197,605.075,31.020,456,735
198,674.729,42.384,465,870
199,816.430,82.632,452,1082
200,654.679,77.279,429,1146
201,909.916,62.910,643,1250
202,660.698,85.894,467,1153
203,620.543,30.274,475,745
204,625.307,48.281,454,807
205,664.845,65.746,452,1020
206,561.304,43.152,401,753
207,668.869,33.468,485,819
208,781.472,88.443,483,1174
209,621.926,33.594,411,778
210,757.483,50.502,517,936
211,786.749,74.438,470,1033
212,676.004,66.961,438,939
213,818.271,49.630,581,1022
214,688.701,67.538,468,928
215,761.765,52.190,566,964
216,755.850,56.664,515,932
217,675.742,48.497,464,848
218,653.739,64.012,381,830
219,657.457,45.145,514,842
220,671.328,49.959,434,898
221,596.448,32.832,468,733
222,694.369,42.198,522,858
223,861.833,50.662,640,1064
224,660.592,36.372,509,813
225,633.227,33.323,471,813
226,740.722,77.370,462,957
227,601.856,35.121,436,753
228,832.027,50.060,550,1030
229,791.410,44.788,585,967
230,630.635,39.191,452,817
231,607.045,39.652,418,769
232,694.594,61.756,456,923
233,600.107,41.464,387,796
234,850.027,65.295,578,1219
235,839.976,76.495,607,1161
236,643.480,42.030,506,844
237,798.594,60.618,541,1058
238,835.214,85.860,546,1175
239,728.432,67.855,492,1014
240,902.909,78.307,656,1310
241,642.336,53.145,435,1117
242,752.839,45.273,545,922
243,664.684,41.841,479,864
244,687.604,51.778,475,945
245,587.099,43.452,421,765
246,695.893,37.420,519,877
247,668.111,63.518,455,1042
248,618.043,31.911,443,761
249,649.336,35.603,491,802
250,681.824,48.298,480,954
251,556.276,38.608,403,679
252,692.442,45.124,519,987
253,888.324,101.688,488,1329
254,617.939,36.170,475,805
255,661.277,48.794,497,1096
256,834.565,87.102,514,1226
257,624.354,51.145,420,865
258,900.724,84.422,566,1413
259,878.134,78.058,620,1289
260,715.561,57.579,507,988
261,857.718,78.006,611,1442
262,876.204,111.450,551,1545
263,867.753,167.177,494,2502
264,798.837,68.571,564,1326
265,746.816,53.688,559,989
266,851.737,57.767,610,1099
267,641.838,49.408,464,903
268,678.469,83.526,442,1135
269,576.350,38.808,390,745
270,596.971,30.624,447,761
271,656.440,40.691,466,878
272,657.045,32.827,491,801
273,717.542,67.022,436,945
274,571.616,55.668,387,812
275,713.129,68.422,438,928
276,642.040,35.012,455,805
277,787.131,102.031,526,1538
278,780.724,53.993,532,973
