 ,Mean,StdDev,Min,Max
166,8156.128,3189.781,2517,21328
167,6766.173,2247.464,2814,15357
168,8874.617,2727.428,3514,18993
169,7251.939,3005.823,2459,20926
170,6691.898,2389.159,2461,14376
171,4151.689,1543.409,1781,10531
172,6933.648,2308.113,2425,15842
173,5031.124,1481.876,2690,11217
174,4129.506,1497.741,2032,9597
175,3892.058,1257.649,1620,9008
176,4636.318,1986.983,2018,12574
177,2848.026,988.622,1485,7643
178,4663.606,2106.388,1994,12323
179,5404.088,1910.705,2582,16277
180,10154.579,3048.859,3202,19389
181,5882.721,2037.909,2350,13349
182,7341.954,2390.859,3139,14311
183,6430.184,1891.582,2714,13718
184,12126.461,3626.702,3853,23857
185,2673.879,368.551,1740,4209
186,1773.808,114.222,1434,2297
187,2942.191,422.153,1986,4503
188,1588.608,166.852,1094,2841
189,3852.825,816.427,2015,7160
190,3428.819,823.938,1881,5996
191,1652.485,143.272,1144,2218
192,3681.736,513.073,2422,5183
193,2831.251,449.444,1865,4383
194,7507.562,2015.087,3001,15786
195,7005.839,1578.942,3129,11419
196,9304.349,2220.761,4067,17694
197,8741.656,2226.225,3675,15151
198,9617.361,2272.115,4435,18076
199,10224.173,2758.969,3332,22626
200,9050.459,3897.582,3081,23746
201,11202.788,4401.921,3881,26480
202,12641.208,4114.732,4335,26767
203,6629.070,1930.981,2860,14934
204,7383.418,1896.864,3352,14071
205,8875.595,2446.751,3320,15513
206,6110.018,1989.813,2072,12739
207,9822.776,2949.128,3503,20989
208,5851.698,2031.642,2224,12637
209,1577.034,225.980,1131,2820
210,1637.088,310.109,921,2394
211,1668.911,230.635,1114,2704
212,1182.931,227.719,654,1591
213,1639.361,219.842,1262,2874
214,1632.351,231.078,1102,2529
215,1386.009,161.720,837,1719
216,1535.553,312.291,950,2937
217,1517.462,326.290,967,4170
218,2906.799,1402.400,1086,9191
219,2051.425,845.202,1088,5567
220,2591.486,1152.556,1134,7785
221,1823.962,475.262,1310,4833
222,1512.019,622.968,907,4968
223,3192.311,1596.933,1439,8352
224,2921.115,1163.565,1584,8555
225,2304.088,593.670,1444,5044
226,2593.293,1120.379,1188,7715
227,2861.699,1006.998,1503,6296
228,3456.926,1905.229,1690,13502
229,4262.263,1896.497,1788,11739
230,3497.434,1533.023,1592,10106
231,5232.849,2811.101,2010,14698
232,3646.373,1612.345,1391,10677
233,1828.377,235.038,1225,2830
234,1564.087,177.720,1092,2541
235,1467.339,92.909,1048,1842
236,1921.496,320.407,1148,3043
237,1846.492,286.825,1290,2930
238,1215.513,130.733,767,1586
239,1346.912,168.647,908,2070
240,1365.370,130.571,926,1646
241,1399.191,192.962,933,2127
242,2970.583,1225.409,1227,6911
243,4604.601,3028.168,1772,16150
244,3161.945,1143.299,1339,6835
245,4122.757,1286.036,1562,7994
246,4060.698,1997.406,1563,13587
247,6929.035,2011.532,2901,13699
248,6930.249,2439.187,2848,14188
249,11835.436,3043.180,4311,21726
250,15131.351,3032.441,7407,25952
251,7278.154,2421.266,2757,16516
252,10676.391,2830.003,3923,21190
253,10343.508,3354.166,3851,21480
254,6328.107,2170.218,2596,13820
255,9485.979,2461.047,3611,19460
256,11398.951,2761.499,4909,20333
257,5776.212,2403.914,2247,18016
258,6233.482,1934.313,2607,14436
259,10871.864,2957.801,3696,19397
260,7261.910,2374.570,3188,14858
261,7847.034,2732.215,3293,22022
262,10885.384,2931.245,4064,22574
263,6332.861,1682.067,2930,12390
264,7266.813,1932.198,2574,14356
265,8312.061,2341.330,3303,15946
266,5281.144,1359.163,2694,9924
267,8644.666,3258.449,2887,22669
268,8750.530,2549.802,2860,17834
269,5202.672,1714.552,2460,12629
270,5323.597,1531.958,2295,10308
271,4198.964,1289.936,1902,8669
272,5957.516,1845.319,2308,13660
273,4205.262,1524.233,1706,10361
274,3927.498,1317.729,1617,9349
275,2595.296,656.807,1374,4492
276,3059.766,938.205,1399,10039
277,4832.889,1447.284,1893,9671
278,2561.111,698.534,1414,5413
279,3920.568,1122.928,1786,8180
280,4965.801,1408.177,2181,10787
281,2906.211,984.940,1239,6446
282,3698.923,1103.077,1801,8346
283,3630.638,1579.859,1349,9612
284,1737.937,375.778,1125,3843
285,3332.049,1479.348,1216,9676
286,1792.764,779.435,1031,5455
287,1236.539,361.680,818,2765
288,1747.122,544.568,1095,3879
289,1612.711,676.095,735,4543
290,2099.935,738.592,1112,4559
291,1434.410,214.241,805,2118
292,1676.193,540.588,963,4449
293,2350.599,738.869,1490,5393
294,5602.930,4166.202,1976,22488
295,3501.851,1861.509,1284,12673
296,2699.635,1136.744,1030,6581
297,1799.051,740.017,994,5314
298,2139.124,1331.825,979,8408
299,1279.014,78.316,1007,1673
300,1410.319,93.505,1159,1748
301,1071.191,115.240,771,1533
302,1196.054,82.799,812,1478
303,1010.712,80.319,747,1458
304,1343.658,130.914,984,1828
305,1330.495,76.430,983,1565
306,1401.550,288.034,1036,3213
307,1217.392,134.255,848,1763
308,2436.188,1887.938,1254,14275
309,2195.159,678.190,1122,5193
310,2636.948,978.749,1321,6256
311,2677.624,882.062,1519,7901
312,5049.496,3215.289,2405,20029
313,4005.196,1969.803,1417,11366
314,3794.928,1350.971,2131,13273
315,3982.176,1619.490,1756,10238
316,6201.046,2112.268,2375,12098
317,5225.683,1660.129,2383,10976
318,4218.207,1161.090,2304,8957
319,7229.457,2496.692,2227,16582
320,3945.268,1883.326,1914,18090
321,4318.542,2044.154,1626,10178
322,4314.306,1874.334,1671,11719
323,6197.172,2146.726,2467,13413
324,5030.262,1778.998,2659,11230
325,8289.181,3272.273,2331,18870
326,4527.297,3525.461,2352,26822
327,5422.050,2135.291,1739,11890
328,2207.187,965.652,1063,7620
329,4082.976,1050.508,2217,8531
330,3813.583,941.253,2098,6836
331,3956.184,1288.320,1679,9581
332,1655.188,156.984,1197,2211
333,1200.528,70.783,945,1659
334,1312.242,119.661,861,1654
335,1908.796,202.680,1261,2545
336,1503.407,128.240,1118,2005
337,1399.966,109.718,1022,1774
338,1120.852,109.888,848,1607
339,1427.521,110.485,988,1777
340,1197.496,73.335,866,1454
341,1788.657,328.959,1224,3101
342,2968.905,1019.448,1486,6354
343,3368.353,1434.452,1373,7278
344,2275.503,595.740,1244,5022
345,2136.041,790.214,1026,4952
346,2962.902,1171.740,1358,8314
347,2978.816,856.455,1803,5886
348,2528.574,802.257,1376,5439
349,2774.114,859.052,1452,6283
350,1829.661,598.153,1058,4311
351,2165.699,708.863,909,5268
352,3091.211,1467.047,1140,8316
