 ,Mean,StdDev,Min,Max
1,2740.529,1447.738,661,12035
2,2720.111,1426.079,449,13043
3,4038.109,1961.364,756,19799
4,2835.485,1566.287,520,15268
5,5921.176,2675.994,1601,23084
6,3251.441,1589.290,600,16466
7,6243.919,2445.515,1725,25893
8,6554.522,2856.191,1615,24048
9,8168.184,2973.888,1983,25300
10,6517.256,2601.783,1631,22172
11,2032.273,634.164,934,5860
12,1425.590,403.238,793,5125
13,1882.164,642.986,732,7747
14,4273.233,1962.805,863,20083
15,5025.280,2117.678,1659,21712
16,6210.426,2577.836,1070,22542
17,6242.324,2864.413,1169,26541
18,4916.100,1772.593,1001,13521
19,1419.984,397.860,540,6076
20,1099.284,256.856,369,3556
21,1142.794,290.132,416,3448
22,2174.186,1199.175,356,9567
23,2009.735,866.149,642,7395
24,3634.752,1785.082,741,16397
25,3776.770,1925.607,808,17738
26,5350.124,2794.181,849,22885
27,6204.075,2575.755,1021,22804
28,5399.548,2364.719,1295,20034
29,3833.376,1903.408,922,18108
30,3648.613,1752.135,1038,12712
31,6481.186,2580.501,1219,18637
32,8251.481,3150.030,2153,22518
33,1988.601,567.247,793,5260
34,2285.455,843.005,909,6449
35,1929.175,773.016,888,7338
36,8186.667,2612.157,2152,24777
37,8264.887,2625.868,2129,27264
38,9884.708,3861.864,2151,30723
39,7287.030,2523.797,1590,20511
40,6061.203,2815.694,1212,23703
41,1242.918,316.898,634,3185
42,1182.329,329.125,588,4138
43,1107.127,337.942,402,4156
44,2247.358,1283.621,601,11294
45,1876.062,1046.697,370,7840
46,2251.880,1239.155,609,12044
47,3668.250,2368.858,752,17169
48,3654.111,2157.835,734,19738
49,1170.802,254.982,603,6137
50,1184.283,388.818,582,4427
51,994.272,204.550,428,2533
52,2698.304,1391.629,748,13773
53,4359.723,2062.080,885,17238
54,9528.946,3929.775,1270,28805
55,8173.587,3157.213,1510,23427
56,8255.967,2861.632,1747,21788
57,7399.605,2939.711,1305,21287
58,7912.495,2967.571,1919,26145
59,7621.596,3315.986,1464,33740
60,7140.383,2730.625,1244,27022
61,4944.119,1743.935,1111,15001
62,5029.940,2347.719,1040,18286
63,3211.402,1526.249,747,13838
64,3368.427,1456.203,652,15352
65,3085.616,1466.642,778,12962
66,2064.435,1276.184,478,13199
67,964.062,396.523,474,5456
68,1129.148,419.675,359,9635
69,2678.917,1511.297,686,15035
70,1822.080,1065.162,534,9556
71,963.903,166.233,398,5186
72,926.081,176.370,340,2199
73,966.713,216.824,402,3498
74,2373.723,1303.119,422,13780
75,3691.605,1951.245,728,20256
76,4154.319,1697.493,641,12110
77,5152.286,2298.302,1118,22268
78,3172.226,1457.781,678,13624
79,5630.184,2356.041,1219,19971
80,3898.581,2130.225,725,21209
81,4562.224,1645.775,784,15084
82,1044.881,265.666,552,2470
83,1259.696,336.400,356,3401
84,874.354,188.280,452,1674
85,2255.410,999.075,431,11893
86,2056.939,801.410,534,7618
87,2504.200,1197.749,472,14538
88,1843.023,838.420,478,8453
89,1766.824,619.469,839,5057
90,1837.803,679.534,1032,5313
91,2688.017,1544.243,1295,11341
92,1821.990,800.254,928,6278
93,2258.115,870.458,1075,5790
94,2124.669,751.378,1204,7581
95,3287.691,1435.235,1222,9129
96,3001.417,1366.184,1397,9564
97,3203.855,1223.350,1583,8151
98,2188.987,915.815,1092,7107
99,1839.993,680.717,1027,6879
100,2455.249,1129.192,1365,8090
101,4929.372,1905.703,1631,13423
102,3758.870,1310.561,1845,9700
103,5016.769,1921.654,2196,14164
104,2580.780,964.199,1106,6709
105,2700.623,933.964,1397,8909
106,3644.608,1047.866,2065,7615
107,5315.227,1683.742,1794,11365
108,5511.163,1653.775,2583,12610
109,5860.774,1914.353,2446,14403
110,6153.723,1966.057,2216,13816
111,4218.686,1466.603,1753,10605
112,5941.628,2110.923,2458,14065
113,7829.706,2776.672,1983,16307
114,8005.569,2567.924,3056,16774
115,6777.394,2474.432,2687,16747
116,6785.213,2316.060,2142,16039
117,4111.546,1337.663,1699,9099
118,6513.148,1921.264,2614,12992
119,2376.676,503.496,1207,4339
120,2862.623,447.768,1579,4275
121,1626.728,113.863,1247,2126
122,1734.574,272.161,938,2776
123,1562.526,335.660,921,3550
124,1516.426,145.780,1021,2179
125,2038.762,398.363,1113,3762
126,1553.914,143.415,1073,2043
127,2682.199,347.447,1837,4054
128,3857.994,1362.939,1471,8814
129,3851.349,1464.694,1331,9979
130,4608.560,1712.883,2098,11886
131,3100.972,923.354,1659,6676
132,4144.056,1282.372,2199,10624
133,4726.860,2129.091,2018,15463
134,6648.452,2595.490,2342,15514
135,5838.208,2250.156,1830,15489
136,5733.743,1949.604,2149,14841
137,4996.448,2161.549,1797,12961
138,5447.666,2078.179,2382,12370
139,6532.720,2872.749,2348,18490
140,5147.709,1568.944,2076,11211
141,4539.299,1400.262,1547,9155
142,4044.979,1517.477,1592,10874
143,1317.988,191.567,854,2131
144,1955.840,380.279,1010,3747
145,1636.704,101.026,1205,2048
146,1402.719,197.952,935,2333
147,1186.591,155.419,747,1899
148,1223.903,113.208,792,1568
149,1199.623,226.178,734,2823
150,1361.045,77.690,1001,1602
151,1577.614,327.569,950,3034
152,1498.683,564.926,851,3868
153,2246.449,931.390,1009,7340
154,1606.262,521.883,849,4970
155,1502.654,334.974,1009,3244
156,2123.214,645.989,959,4783
157,1780.501,544.685,1074,5289
158,2533.404,1091.033,1156,7179
