 ,Mean,StdDev,Min,Max
75,1700.448,767.364,475,9367
76,1852.478,652.884,421,6579
77,2263.144,915.714,663,11210
78,1102.190,284.479,446,4705
79,2160.827,766.971,767,7299
80,1550.150,634.657,425,7451
81,2798.465,1017.362,614,9375
82,850.666,179.661,443,2165
83,1030.138,266.368,339,3009
84,718.804,144.912,406,1398
85,1177.725,368.671,339,5448
86,901.798,204.632,367,2488
87,1118.133,364.603,310,5330
88,791.492,156.611,329,2552
89,851.694,121.117,596,1752
90,1018.027,142.097,730,1739
91,1149.945,321.209,795,3296
92,913.472,154.593,625,1942
93,1048.893,196.426,674,2159
94,963.275,147.489,692,2484
95,1405.629,416.980,749,3415
96,1277.975,360.570,774,3305
97,1469.097,392.917,921,3464
98,1131.183,244.596,700,2787
99,996.529,173.241,685,2332
100,1241.773,352.173,799,2907
101,2284.562,786.099,941,6290
102,2056.238,636.039,1112,5491
103,2540.667,848.245,1225,6699
104,1220.339,280.198,746,2643
105,1408.471,314.519,939,4258
106,1735.566,282.470,1098,3053
107,2721.908,780.473,1144,5578
108,2923.016,792.999,1531,6620
109,3033.439,962.765,1393,7307
110,2956.504,861.715,1277,6762
111,1938.635,536.740,1033,5077
112,2799.575,887.545,1346,6668
113,3606.090,1208.546,1125,7864
114,3924.390,1192.991,1553,7963
115,3440.163,1171.814,1521,8413
116,3458.926,1090.178,1337,7866
117,2315.472,626.949,1146,5366
118,3467.231,981.406,1521,6998
119,2211.635,485.898,1037,4012
120,2294.444,433.639,1229,3635
121,1405.583,105.687,1045,1924
122,1611.638,273.045,854,2682
123,1425.442,341.669,853,3458
124,1325.996,123.527,917,1900
125,1816.492,387.246,915,3511
126,1344.204,125.146,905,1730
127,2225.280,346.775,1306,3642
128,2021.620,582.953,987,4404
129,1959.337,599.524,945,4737
130,2538.347,766.041,1356,6238
131,1587.596,337.950,970,3035
132,2262.373,592.823,1386,6950
133,2447.253,982.602,1201,8262
134,3148.956,1169.854,1324,7614
135,2628.752,897.963,975,6832
136,2665.489,828.600,1158,6596
137,2406.197,925.636,1073,6109
138,2678.731,951.850,1285,5958
139,3379.235,1422.192,1430,10123
140,2848.593,818.096,1232,6251
141,2706.333,752.441,1086,5391
142,2452.731,896.692,1040,6956
143,1138.893,178.429,723,1963
144,1655.215,388.721,911,3574
145,1297.968,73.075,989,1627
146,1247.043,200.865,798,2254
147,1044.912,155.977,659,1828
148,1020.930,84.433,640,1299
149,1042.961,224.145,634,2673
150,1122.260,63.996,817,1322
151,1376.765,337.800,730,3115
152,888.154,138.033,590,1589
153,1136.509,236.720,735,2520
154,852.428,116.047,552,2040
155,935.793,73.522,689,1530
156,999.070,129.440,557,1548
157,980.246,92.464,662,1485
158,1069.232,282.985,653,2530
159,1505.910,385.091,838,3219
160,1639.337,456.313,913,4092
161,1270.860,403.190,720,3093
162,1760.822,609.743,691,6652
163,1541.247,605.969,787,4259
164,2030.346,731.741,942,5902
165,1965.250,754.468,892,5004
166,3065.875,1164.194,1187,10900
167,3389.260,1137.146,1350,7925
168,4162.319,1238.822,1623,8950
169,3385.105,1358.933,1261,9946
170,3068.398,1041.229,1212,7130
171,1800.666,565.416,962,4210
172,3319.724,1092.070,1191,8754
173,2108.261,472.617,1226,4161
174,1833.879,609.348,980,4604
175,1548.734,397.335,824,3207
176,1775.925,578.583,965,4319
177,1089.114,240.041,735,2436
178,1718.465,589.355,959,4206
179,2420.046,750.721,1315,7033
180,5000.970,1400.016,1643,9227
181,2526.665,807.633,1164,5523
182,3825.089,1219.457,1625,7670
183,2948.489,845.742,1269,6397
184,6209.630,1798.298,2128,11923
185,1942.829,375.484,1151,3375
186,1382.984,107.131,1098,1901
187,2159.976,405.683,1276,3782
188,1222.986,155.367,821,2512
189,2479.613,615.824,1255,5370
190,2800.704,816.169,1355,5422
191,1306.125,118.564,918,1911
192,3278.503,562.505,1965,4990
193,2232.651,424.943,1387,3822
194,5040.182,1431.153,1972,11137
195,4923.289,1225.535,1986,9018
196,5651.839,1481.291,2297,11541
197,4823.049,996.364,2525,8420
198,4815.137,1221.606,2167,9779
199,5336.855,1515.033,1971,11025
200,4170.984,1645.206,1559,10927
201,5616.722,2151.000,1973,13135
202,6527.717,2024.040,2444,13761
203,3243.586,989.302,1505,7469
204,3920.340,1054.007,1671,7578
205,4633.237,1320.670,1715,8327
206,4013.173,1384.445,1340,8533
207,5975.476,1951.226,2087,13508
208,4045.301,1517.623,1492,9175
209,1107.826,175.948,787,2491
210,1108.614,183.041,627,1591
211,1154.273,164.535,793,2161
212,892.273,142.574,490,1185
213,1177.327,213.344,874,2496
214,1221.487,233.067,791,2175
215,1004.533,98.835,595,1233
216,1246.396,323.976,705,2842
217,1125.591,307.932,682,4024
218,1011.189,305.397,561,2383
219,981.062,225.563,657,2018
220,1019.927,214.415,615,2454
221,859.489,56.297,620,1143
222,735.588,54.978,548,968
223,923.184,101.904,667,1405
224,1030.916,96.019,705,1783
225,923.073,89.520,695,1709
226,826.461,95.506,596,1470
227,990.355,182.999,668,1812
228,1161.241,374.388,719,3798
229,1252.653,371.140,738,2846
230,1271.057,384.047,743,2799
231,1681.529,635.238,876,4104
232,1120.971,336.101,631,2783
233,1097.743,167.924,738,1796
234,1052.322,157.551,708,1865
235,1043.782,60.342,754,1256
236,1148.393,196.826,738,2001
237,1234.370,255.971,787,2292
238,946.745,97.491,619,1208
239,871.430,97.251,617,1324
240,1056.846,90.798,722,1295
241,949.277,134.452,663,1548
242,1169.811,325.773,705,2372
243,1594.062,733.028,831,4688
244,1258.486,330.130,696,2631
245,1521.334,405.781,766,2763
246,1695.214,730.914,847,6792
247,2656.219,646.600,1321,4942
248,2961.355,1020.102,1253,6133
249,5811.591,1494.866,2233,11018
250,7429.534,1394.879,3617,12770
251,3297.255,1010.660,1359,7662
252,4775.764,1185.096,2039,9057
253,4423.017,1343.197,1799,8805
254,3179.914,1049.194,1340,6783
255,5206.884,1292.741,2012,10307
256,5599.720,1315.681,2569,10085
257,2843.226,969.909,1267,7145
258,2693.160,785.771,1328,5950
259,4862.453,1277.172,1712,8784
260,3652.880,1139.880,1634,7234
261,3818.813,1246.321,1746,9827
262,5056.355,1307.354,2073,10135
263,3148.082,783.150,1602,6239
264,3543.498,919.206,1405,7439
265,4554.508,1216.630,2027,8650
266,2757.658,664.910,1561,5021
267,4546.449,1643.619,1720,12337
268,4835.896,1368.573,1711,9910
269,3163.766,1125.756,1472,8316
270,3589.952,1110.715,1513,7690
271,2883.621,913.408,1228,6335
272,3291.924,997.821,1456,8025
273,2539.737,879.578,1073,6007
274,2369.693,790.962,1049,5680
275,1678.367,429.311,870,3055
276,1969.684,725.750,961,8037
277,2582.801,747.362,1130,5230
278,1733.879,524.068,936,3958
279,2457.611,728.356,1044,5347
280,2820.797,859.360,1201,7900
281,1327.664,398.354,634,2972
282,1608.825,421.402,935,4915
283,1578.741,591.850,745,4280
284,870.473,78.130,637,1384
285,1110.270,286.311,688,2629
286,821.300,176.275,544,2106
287,707.338,43.212,537,946
288,794.510,47.334,616,977
289,716.403,58.565,493,946
290,750.090,72.648,550,1118
291,747.536,45.024,549,923
292,755.285,65.202,549,1034
293,914.356,124.865,647,1800
294,1393.696,690.564,727,4775
295,977.666,247.678,617,2427
296,845.446,162.790,530,1468
297,782.176,79.280,559,1192
298,834.110,133.001,581,1507
299,854.394,65.457,640,1109
300,1038.897,52.311,846,1348
301,819.091,100.565,560,1308
302,966.250,65.841,681,1199
303,783.826,62.122,584,1316
304,1104.135,124.138,761,1610
305,1053.652,60.779,757,1261
306,957.842,241.661,713,2887
307,968.212,128.494,652,1505
308,1061.175,504.819,662,4829
309,1028.997,176.432,672,2747
310,1152.303,243.643,756,2165
311,1216.037,284.105,820,3079
312,1834.429,828.544,1089,5658
313,1669.626,698.487,755,5331
314,1503.259,409.529,975,4523
315,1778.842,615.012,895,4403
316,2191.514,549.963,1194,4222
317,2040.679,491.882,1161,3879
318,1666.354,348.811,1024,3324
319,2589.739,838.911,1024,5947
320,1263.347,328.362,795,4090
321,1426.713,342.845,838,3395
322,1009.032,164.739,713,1770
323,2149.875,573.470,1075,4127
324,1873.282,473.001,1128,3623
325,2091.863,634.369,883,4454
326,1713.211,824.021,1085,7451
327,1604.754,431.171,818,3102
328,1035.737,276.295,657,2891
329,2235.987,596.298,1243,5009
330,2393.255,583.774,1342,4359
331,2647.347,869.248,1154,6862
332,1162.833,100.822,849,1569
333,912.381,67.607,714,1640
334,1036.733,95.633,673,1345
335,1488.559,167.181,962,2109
336,1092.938,91.708,824,1544
337,1077.604,94.703,801,1430
338,818.569,72.779,618,1142
339,1086.103,93.272,739,1398
340,819.280,46.300,610,990
341,1053.570,152.295,713,1906
342,1403.278,325.730,812,2636
343,1234.276,367.980,708,2398
344,987.814,116.754,638,1552
345,880.886,136.888,619,1897
346,1136.768,178.630,720,2244
347,1239.940,165.594,840,1997
348,1022.651,175.045,719,1877
349,1096.405,168.873,734,1836
350,776.973,77.301,536,1161
351,938.670,95.097,673,1327
352,849.099,87.713,636,1248
