 ,Mean,StdDev,Min,Max
1,654.172,77.939,302,959
2,583.190,68.954,288,846
3,673.949,69.070,301,991
4,593.630,59.243,291,860
5,616.235,63.927,291,866
6,576.202,67.613,294,837
7,591.386,63.046,272,840
8,558.022,61.539,318,815
9,560.148,69.461,329,847
10,559.454,64.202,329,815
11,553.363,67.906,351,820
12,553.446,61.898,334,791
13,540.491,72.000,303,826
14,581.446,59.185,351,915
15,575.879,70.467,311,845
16,575.394,58.575,352,822
17,602.114,63.053,314,842
18,524.187,67.581,268,829
19,604.512,61.652,330,1034
20,549.397,65.697,281,801
21,572.943,59.610,293,807
22,557.505,78.975,258,923
23,565.890,76.964,307,868
24,543.083,77.854,278,836
25,549.805,68.236,334,807
26,544.474,75.755,260,833
27,539.310,65.191,305,820
28,533.079,75.225,294,807
29,552.472,59.218,308,785
30,567.820,65.279,315,835
31,509.028,62.688,285,750
32,533.953,59.857,305,815
33,493.453,63.665,295,738
34,594.535,58.128,350,816
35,502.857,64.646,300,756
36,537.132,62.926,313,795
37,555.948,57.479,325,801
38,567.266,70.335,334,2259
39,526.817,61.655,302,773
40,531.936,65.164,326,790
41,539.587,56.961,304,763
42,502.700,82.698,289,790
43,543.136,61.668,289,776
44,563.930,71.955,273,811
45,624.138,80.466,275,887
46,564.297,60.705,289,798
47,643.759,75.501,281,889
48,526.782,63.752,287,763
49,599.527,67.348,314,858
50,541.809,62.101,288,777
51,597.633,71.421,300,834
52,601.953,60.921,322,858
53,545.821,77.467,327,839
54,539.285,62.329,289,786
55,569.210,69.484,311,1384
56,520.631,61.241,327,810
57,547.487,64.580,295,775
58,545.343,55.465,356,766
59,592.520,72.849,303,868
60,578.569,61.126,324,817
61,580.321,67.113,282,1085
62,542.183,60.931,287,790
63,570.340,62.974,297,817
64,507.774,67.651,265,758
65,555.579,69.306,318,854
66,579.476,63.431,262,807
67,568.929,65.497,327,823
68,563.464,64.397,268,841
69,602.971,61.535,298,876
70,582.701,62.613,266,828
71,580.314,60.890,264,806
72,576.807,69.769,275,861
73,596.468,62.861,297,804
74,579.943,64.695,270,774
75,555.217,67.186,319,811
76,565.252,59.327,272,767
77,547.160,63.130,308,792
78,600.898,58.758,274,823
79,533.141,61.447,311,747
80,564.133,62.141,273,825
81,534.046,70.448,297,820
82,546.756,67.622,278,820
83,566.445,67.446,242,805
84,527.832,70.847,299,841
85,555.311,65.491,258,785
86,538.745,84.473,276,890
87,571.651,66.299,244,866
88,565.738,82.682,256,1067
89,608.554,31.616,408,774
90,717.154,45.380,542,860
91,758.798,62.525,528,959
92,666.371,40.021,470,798
93,706.145,33.201,506,846
94,649.272,46.815,494,813
95,635.916,27.394,486,762
96,728.587,39.247,539,901
97,747.489,68.387,524,991
98,685.198,43.645,502,860
99,661.482,31.421,459,791
100,639.345,36.563,487,763
101,585.069,28.874,441,717
102,715.355,36.893,550,866
103,665.403,29.107,541,805
104,624.034,40.362,448,755
105,700.646,30.219,501,837
106,644.708,51.138,445,830
107,611.249,41.475,463,767
108,698.582,33.891,540,840
109,625.035,23.685,512,730
110,617.557,35.289,456,733
111,634.058,27.347,476,767
112,667.542,40.982,516,815
113,553.990,38.960,411,714
114,689.645,46.600,518,847
115,649.552,29.913,478,768
116,598.537,32.170,417,724
117,682.539,31.508,495,815
118,657.266,32.869,505,805
119,553.054,48.284,407,685
120,644.109,31.098,477,768
121,681.515,27.537,486,820
122,637.363,45.686,433,782
123,618.155,27.791,458,746
124,651.535,32.421,488,791
125,539.236,39.822,384,696
126,628.570,33.230,475,758
127,685.321,27.362,516,826
128,621.534,34.476,471,781
129,643.048,32.244,473,777
130,679.843,37.499,468,915
131,580.130,41.273,375,724
132,607.025,39.546,459,736
133,705.702,33.582,548,845
134,658.536,43.559,482,822
135,623.772,31.480,438,747
136,640.443,32.669,447,770
137,564.218,35.885,398,709
138,646.863,46.767,482,819
139,693.804,34.193,530,842
140,615.244,36.528,408,783
141,648.421,33.713,443,829
142,570.106,34.644,411,698
143,607.685,52.665,432,762
144,680.303,40.718,497,823
145,656.166,41.947,487,844
146,660.450,46.523,478,801
147,646.293,37.659,460,799
148,567.160,40.524,434,752
149,581.028,50.500,401,751
150,667.009,35.568,489,795
151,645.042,46.067,451,807
