 ,Mean,StdDev,Min,Max
266,10530.009,3107.545,3911,21602
267,10007.673,3195.312,3057,23789
268,9431.502,3009.346,2842,19960
269,9203.089,3320.336,2998,20675
270,10336.812,3729.280,2163,22607
271,13399.079,3823.820,4389,27182
272,6138.044,2401.977,2544,15716
273,7365.716,2713.564,2554,17115
274,7309.016,2579.865,2056,15617
275,2463.229,548.379,1192,4841
276,1856.417,456.334,769,4036
277,1564.020,200.783,980,2430
278,2391.348,391.064,1384,4087
279,1472.106,341.231,917,3604
280,1170.082,148.146,740,1687
281,1244.141,308.775,711,3120
282,1221.488,61.131,873,1477
283,943.982,156.123,628,1802
284,1668.450,840.378,843,8198
285,2092.380,969.239,814,5320
286,1070.035,371.724,617,3391
287,1985.285,875.506,850,5104
288,1476.808,503.652,941,4274
289,1065.325,334.799,648,3062
290,1706.855,674.169,804,5146
291,1620.470,759.167,742,5454
292,1432.015,469.746,822,7219
293,1207.039,156.912,863,2134
294,1237.999,80.213,854,1453
295,1341.883,191.257,723,2251
296,1066.891,122.771,652,1526
297,1295.741,120.173,766,1692
298,1027.832,68.317,754,1267
299,1263.423,66.765,902,1505
300,1524.730,385.879,1069,4689
301,1184.918,215.890,725,2431
302,2551.089,992.068,1233,5905
303,4169.367,2046.086,1170,12089
304,3782.835,2341.311,847,16241
305,5566.995,1903.224,1977,15613
306,4674.385,1655.621,1854,11150
307,8866.324,2759.684,2303,17768
308,4137.789,2136.529,1816,15606
309,4600.581,2215.118,1335,12954
310,5327.092,2257.861,1101,12224
311,6966.144,3447.282,2243,19212
312,9661.255,4628.897,2609,27521
313,10117.730,2675.505,3713,19226
314,5105.209,2349.762,1701,13240
315,4972.005,2193.863,1329,13195
316,2143.623,930.993,752,6253
317,6800.124,2768.892,2426,17465
318,5800.840,3046.623,2296,18412
319,5070.853,2033.511,1509,12164
320,4067.304,1806.667,1484,14357
321,2767.825,1218.605,1026,8790
322,2868.538,1267.020,853,7525
323,2543.846,457.549,1413,4564
324,1332.992,112.837,880,1769
325,1719.478,445.569,767,3341
326,1127.835,170.195,726,2074
327,1469.817,328.290,791,2807
328,1551.900,367.226,762,2887
329,1408.130,104.246,1138,1867
330,2327.383,629.967,1378,6121
331,2070.537,488.696,999,3748
332,5221.467,2646.811,1832,15308
333,7307.557,2959.790,1661,17539
334,4112.973,1937.754,1255,12848
335,6274.345,2705.708,2423,17951
336,4686.020,2441.911,1693,15511
337,3587.308,1586.251,1242,10569
338,1558.100,634.600,897,5029
339,1721.713,698.077,945,5343
340,2217.694,1348.606,778,6281
341,1236.885,170.108,828,2513
342,1243.293,108.872,767,1568
343,1083.358,183.010,661,2132
344,1025.821,117.534,622,1321
345,1178.752,287.417,660,2486
346,1079.752,134.716,720,1748
347,1136.907,60.727,816,1343
348,867.174,65.376,632,1150
349,988.495,125.574,663,1829
350,1257.956,734.146,610,6074
351,1546.740,684.754,752,6115
352,1853.523,925.600,656,4913
