 ,Mean,StdDev,Min,Max
159,865.961,198.041,543,1946
160,851.284,101.569,580,1415
161,961.715,249.747,616,2786
162,1488.503,619.305,740,5125
163,1292.417,439.004,744,3225
164,1966.461,807.878,833,5865
165,2150.867,812.008,875,5960
166,3731.385,1698.346,871,10092
167,3377.272,1413.665,1142,8210
168,2311.710,1084.757,978,7745
169,2277.220,1153.525,936,8886
170,2083.720,919.945,830,7017
171,2199.646,721.674,995,5016
172,1325.701,146.302,873,1824
173,2193.346,745.036,967,5399
174,2326.021,781.168,996,6205
175,1167.291,120.441,728,1501
176,2043.978,625.116,950,5375
177,1274.398,85.466,893,1644
178,2146.534,537.085,866,4480
179,2987.261,942.915,1383,6992
180,2824.460,669.653,1513,5860
181,2516.109,760.880,1249,6275
182,7928.090,1891.812,3030,13339
183,5635.800,2012.993,1978,14372
184,7012.227,2305.226,1541,19018
185,7438.799,1997.352,3280,14847
186,4546.909,1656.233,1790,12817
187,4942.967,1654.206,1911,11298
188,5942.402,2092.900,2198,14331
189,6598.269,2153.941,2211,14683
190,7211.907,2264.957,2075,16491
191,5969.641,2360.782,1714,16615
192,7393.750,1681.577,3055,12960
193,3421.892,1532.223,1257,10069
194,5414.873,2133.549,1908,15527
195,4278.538,1754.707,1551,13186
196,6929.916,1842.712,2794,14332
197,4843.414,1391.933,1932,11158
198,4316.701,1425.675,1676,10142
199,6081.097,1955.939,1848,14331
200,6075.846,2231.446,1991,14720
201,7546.307,2516.381,2473,17862
202,6633.771,1946.558,2238,13986
203,3771.952,1521.501,1325,9862
204,6667.348,2204.374,2175,12603
205,4128.762,2140.725,1425,13477
206,3127.170,1423.101,1162,8828
207,4970.218,1778.334,1590,13161
208,7243.616,3031.205,1992,17236
209,2762.037,1070.006,1093,7150
210,2607.645,1262.456,1170,9123
211,3112.151,1183.955,1241,8321
212,2614.653,1028.966,1115,7982
213,3063.129,958.014,1386,8557
214,3496.415,1295.148,1162,8177
215,1827.766,426.100,1049,3406
216,1522.759,407.359,818,4277
217,1273.271,268.198,772,3004
218,1104.664,260.799,579,2483
219,1222.258,363.494,704,2979
220,1293.876,396.707,602,2764
221,770.917,124.795,518,1354
222,1320.428,571.394,615,3857
223,1011.732,94.315,742,1876
224,1519.349,642.879,665,4204
225,964.447,268.943,612,3191
226,1021.873,248.243,618,2606
227,898.251,121.820,609,1434
228,1330.020,255.358,835,2654
229,1068.621,63.797,700,1316
230,982.040,186.606,653,1841
231,1262.768,245.502,720,2455
232,969.905,102.324,591,1306
233,1645.313,401.904,881,3843
234,1294.278,116.015,845,1940
235,2183.099,481.082,1107,4241
236,2643.197,789.483,1203,6379
237,1327.409,126.782,959,2050
238,2483.704,529.845,1199,4587
239,1224.209,123.730,882,2012
240,2563.409,665.137,1301,6347
241,2261.625,554.410,1144,5040
242,1487.242,160.549,1105,2157
243,2886.760,699.020,1402,5594
244,2753.939,626.759,1460,5207
245,5648.787,1887.752,2165,13981
246,6154.713,2013.154,2095,13996
247,6929.099,2022.386,2187,15050
248,5680.846,1880.239,1999,13046
249,6436.124,2032.488,1941,15952
250,7488.438,2278.230,2654,14936
251,4066.389,1217.621,1752,9758
252,6137.080,2285.265,1857,15722
253,8486.014,2447.228,3162,17847
254,4916.448,1888.566,1747,12687
255,6024.179,2240.976,1565,16251
256,6366.606,2113.708,2037,14914
257,2299.416,513.272,1253,4606
258,2784.868,593.514,1387,5521
259,1382.350,136.672,963,2029
260,2893.111,816.464,1403,6336
261,3010.525,627.522,1702,5927
262,1435.897,200.120,875,2377
263,2939.855,827.865,1577,8431
264,1275.723,95.255,1004,1983
265,2495.820,500.105,1293,4645
266,7605.013,2271.642,2797,16081
267,7267.670,2364.592,2153,17705
268,6658.936,2196.679,1968,14532
269,5717.733,2032.122,1941,13250
270,5804.966,2030.133,1410,13024
271,7600.457,2189.180,2509,15512
272,4193.701,1655.960,1763,11025
273,4715.842,1685.442,1787,11631
274,4752.303,1760.854,1271,10537
275,2122.060,520.353,980,4210
276,1634.305,456.712,592,3725
277,1340.063,200.272,829,2461
278,2014.880,376.523,1117,3275
279,1231.542,320.987,781,3139
280,1027.864,137.038,632,1503
281,1030.166,289.586,575,2794
282,1071.051,54.615,791,1303
283,846.436,148.354,565,1563
284,940.281,251.959,623,3592
285,894.318,215.685,533,1842
286,721.386,91.928,495,1484
287,1081.129,302.441,655,2514
288,1033.406,172.945,732,2209
289,800.550,105.972,537,1396
290,994.194,208.355,639,2169
291,915.978,174.955,610,2182
292,1136.385,156.268,643,2526
293,1078.178,152.313,734,2000
294,1092.141,72.684,745,1296
295,1183.945,174.881,664,2117
296,934.774,104.124,584,1267
297,1134.508,105.244,718,1485
298,871.956,56.979,633,1142
299,1103.546,62.900,779,1336
300,1352.333,377.613,927,4242
301,1013.261,192.997,613,2143
302,1505.251,412.930,850,3057
303,2009.973,810.802,809,5545
304,1805.952,900.068,666,7540
305,3578.619,1159.142,1421,10080
306,2976.767,998.934,1272,6998
307,4817.474,1529.411,1555,9586
308,2291.229,993.586,1163,8484
309,1988.489,810.882,833,5392
310,2822.070,1042.933,832,5887
311,4298.766,2045.410,1462,11551
312,5513.560,2460.405,1684,14804
313,5879.514,1614.430,2305,11980
314,2547.115,995.372,1043,6157
315,2419.957,899.138,913,5928
316,1172.712,310.776,625,2560
317,3849.454,1470.373,1460,9931
318,3328.130,1545.575,1532,10181
319,2644.386,1062.431,905,6383
320,2377.913,878.584,1017,8046
321,1462.913,472.999,800,4213
322,1868.535,775.841,731,5373
323,2161.517,423.359,1177,4039
324,1192.409,103.257,764,1609
325,1623.509,433.111,713,3116
326,1029.052,167.311,654,1953
327,1378.623,325.057,757,3048
328,1429.595,351.090,722,2662
329,1229.655,91.994,992,1611
330,2009.497,622.074,1114,5596
331,1876.146,479.094,855,3487
332,2860.061,1310.848,1125,7805
333,4061.137,1552.055,1305,9277
334,2129.367,907.557,877,6136
335,3329.368,1330.696,1440,9263
336,2399.795,1020.824,1138,7183
337,1821.922,646.797,857,4689
338,954.029,203.397,595,2068
339,981.860,184.449,602,1902
340,1103.050,473.347,515,2937
341,1035.719,169.368,676,2182
342,1058.158,90.705,678,1347
343,889.974,164.014,548,1819
344,908.526,103.234,518,1209
345,1005.317,260.877,573,2096
346,969.754,127.891,630,1572
347,1005.962,56.199,712,1195
348,757.280,60.714,564,1055
349,871.788,116.176,569,1691
350,741.074,178.694,479,2326
351,923.366,212.226,603,2019
352,987.583,275.547,604,2034
