 ,Mean,StdDev,Min,Max
122,785.808,75.276,530,1020
123,689.710,34.526,497,918
124,831.726,58.797,605,1109
125,630.740,62.535,416,835
126,831.545,69.753,556,1066
127,899.493,59.774,658,1164
128,673.633,40.569,512,826
129,735.173,34.017,566,887
130,851.388,55.296,572,1069
131,657.856,56.750,450,819
132,740.068,72.306,507,972
133,735.061,34.073,546,884
134,739.138,57.974,485,956
135,641.877,33.218,478,822
136,667.362,39.324,480,804
137,578.069,41.297,414,735
138,634.883,34.642,496,808
139,717.777,35.355,528,884
140,648.317,38.037,402,787
141,728.287,46.204,514,925
142,609.662,38.532,443,771
143,693.379,83.844,459,889
144,708.288,40.973,527,1307
145,802.695,36.236,619,961
146,762.832,68.178,480,964
147,680.007,40.169,440,876
148,703.521,51.826,476,887
149,607.202,52.369,434,752
150,803.027,43.132,596,951
151,651.156,39.150,508,836
152,666.310,56.747,440,870
153,760.120,49.321,487,961
154,654.657,36.087,426,784
155,778.712,48.908,504,937
156,718.554,41.250,452,886
157,753.742,67.137,516,961
158,564.801,36.260,446,719
159,755.976,66.824,528,961
160,691.151,37.716,499,837
161,644.773,37.535,465,820
162,657.309,36.755,428,850
163,674.170,50.622,456,840
164,538.457,39.304,411,678
165,666.703,43.548,472,838
166,692.327,35.522,428,870
167,638.604,38.917,443,840
168,738.589,36.999,539,994
169,650.861,44.917,407,809
170,657.425,60.198,463,889
171,630.306,43.076,481,769
172,675.378,33.437,466,810
173,729.790,55.452,502,918
174,619.245,25.130,508,745
175,622.911,39.055,447,765
176,557.499,31.559,390,694
177,585.967,29.149,446,684
178,667.957,32.137,507,799
179,617.858,36.690,463,758
180,615.037,28.604,448,739
181,573.052,44.106,419,741
182,562.788,36.463,401,716
183,597.924,30.190,422,741
184,647.655,28.944,488,773
185,633.103,36.564,441,769
186,759.501,50.233,564,954
187,558.735,37.592,415,707
188,708.052,58.217,493,949
189,677.229,37.113,464,867
190,697.691,41.217,499,861
191,810.577,75.017,540,1233
192,945.733,89.658,649,1249
193,637.098,52.858,457,842
194,738.842,71.749,497,992
195,711.698,36.076,519,857
196,665.473,37.083,503,805
197,769.807,72.823,525,1049
198,690.385,33.043,533,836
199,671.408,54.764,500,930
200,624.749,39.844,402,775
201,699.232,35.365,490,840
202,646.644,34.846,501,807
203,601.016,30.623,441,738
204,642.487,30.174,493,769
205,648.786,44.130,486,834
206,554.203,39.351,383,686
207,681.055,36.115,505,848
208,652.800,32.115,469,783
209,638.030,38.337,470,824
210,605.349,50.034,399,839
211,640.444,34.729,490,811
212,614.757,91.018,374,844
213,653.794,33.167,500,818
214,687.011,31.410,509,828
215,721.236,60.872,476,893
216,622.645,34.577,391,816
217,654.049,44.203,473,826
218,569.650,40.658,398,708
219,650.647,33.060,477,800
220,703.992,33.564,533,872
221,670.798,36.348,508,849
222,677.578,45.348,529,846
223,727.259,35.815,546,885
224,742.515,50.009,514,931
225,636.895,28.076,471,756
226,612.270,50.427,452,777
227,594.253,25.925,468,730
228,704.454,44.068,537,882
229,688.984,34.686,507,830
230,638.871,33.203,468,780
231,636.132,30.486,485,771
232,574.133,43.399,429,746
233,598.525,33.690,448,753
234,701.918,36.653,532,872
235,745.014,39.804,537,902
236,627.149,34.928,448,755
237,640.865,28.310,495,775
238,699.402,62.029,472,877
239,586.812,34.218,401,726
240,789.953,49.987,595,962
241,653.573,29.063,506,777
242,607.420,32.940,487,742
243,653.862,41.538,472,802
244,658.510,40.558,446,805
245,562.977,35.761,428,709
246,684.492,39.119,499,826
247,671.106,43.150,506,878
248,596.612,30.503,388,750
249,656.044,28.479,510,792
250,681.840,48.668,506,848
251,540.580,25.828,437,650
252,694.418,40.033,496,863
253,682.137,31.340,503,853
254,611.983,34.353,448,777
255,638.704,28.413,476,764
256,630.649,42.567,468,799
257,576.194,40.350,412,730
258,639.771,33.144,476,782
259,694.691,32.878,493,839
260,661.594,37.285,506,843
261,626.857,24.556,510,773
262,641.364,43.984,482,803
263,599.724,33.316,422,723
264,626.150,29.515,496,746
265,844.215,42.882,644,1025
266,676.193,33.590,468,844
267,650.642,31.356,489,797
268,725.546,68.277,516,954
269,599.115,57.875,425,898
270,734.530,37.110,554,877
271,691.130,32.689,505,852
272,653.918,34.641,486,785
273,646.186,33.244,478,809
274,553.336,37.926,423,706
275,602.068,41.172,389,746
276,660.888,39.829,494,812
277,767.561,37.836,575,922
278,643.474,37.156,478,819
279,649.319,36.099,462,785
280,659.659,59.353,462,889
281,596.863,48.310,396,756
282,809.159,42.600,599,993
283,637.376,43.622,501,827
284,640.615,34.514,478,777
285,670.175,36.117,498,840
286,592.980,37.388,423,782
287,655.713,37.602,519,827
288,665.254,28.374,479,816
289,656.866,44.129,474,791
290,590.099,30.590,462,728
291,680.042,31.187,513,806
292,631.881,39.287,461,796
293,663.549,31.814,481,827
294,698.064,64.461,480,902
295,652.028,37.150,458,810
296,575.190,36.239,432,710
297,647.546,29.584,477,780
298,686.233,31.363,504,841
299,663.030,32.754,490,798
300,744.038,32.602,596,922
301,622.882,37.875,465,758
302,723.703,43.437,518,903
303,636.680,33.345,476,804
304,828.030,49.196,627,997
305,792.966,38.367,588,953
306,659.444,25.042,506,774
307,745.647,71.809,502,925
308,620.712,33.890,447,760
309,730.915,47.509,467,857
310,702.200,29.833,523,832
311,671.825,30.474,486,805
312,668.278,32.219,517,799
313,576.476,43.539,412,750
314,632.132,37.095,460,838
315,650.827,41.835,488,835
316,780.032,44.122,562,931
317,685.806,32.866,513,844
318,640.748,27.889,459,781
319,632.064,65.368,442,790
320,611.911,32.746,426,750
321,780.433,44.850,586,941
322,653.809,29.356,502,773
323,624.236,30.503,472,746
324,643.838,29.931,495,797
325,571.818,50.259,398,742
326,606.754,36.768,447,744
327,665.691,37.916,470,816
328,594.506,27.549,441,710
329,616.771,26.827,497,744
330,772.970,41.853,558,948
331,615.603,48.829,441,773
332,704.548,57.957,508,910
333,672.741,35.580,473,806
334,750.317,66.190,509,971
335,760.339,48.239,549,912
336,677.337,30.754,466,826
337,753.090,71.198,536,982
338,567.415,35.794,438,734
339,779.672,55.572,515,968
340,675.193,40.502,488,835
341,645.764,39.259,487,788
342,737.934,47.668,511,910
343,612.976,40.528,446,783
344,669.350,69.165,453,850
345,651.335,32.635,475,805
346,863.848,51.486,619,1078
347,775.484,53.957,549,997
348,653.980,33.632,504,795
349,779.950,72.305,568,1039
350,623.161,36.512,445,769
351,799.133,58.490,609,1040
352,749.667,48.508,584,1024
