 ,Mean,StdDev,Min,Max
103,3856.743,1434.559,1739,10821
104,1856.201,595.158,849,4524
105,2043.714,636.617,1196,7127
106,2723.823,666.484,1640,5313
107,4089.579,1251.888,1452,8336
108,4385.184,1289.427,2116,10252
109,4535.603,1473.011,2045,11101
110,4625.236,1432.483,1710,9939
111,3090.080,1015.442,1419,8210
112,4435.630,1524.245,1938,10282
113,5824.252,2010.921,1568,12276
114,6123.539,1897.794,2348,12275
115,5211.801,1854.659,2185,12802
116,5214.966,1720.318,1773,11668
117,3300.808,1017.404,1450,7567
118,5123.112,1489.698,2149,10240
119,2315.074,494.401,1154,4152
120,2630.173,442.343,1456,4083
121,1522.742,108.366,1191,2035
122,1680.571,272.806,898,2739
123,1498.754,338.180,890,3496
124,1426.651,132.863,956,2036
125,1935.485,392.268,1004,3531
126,1451.584,134.101,999,1873
127,2503.228,347.569,1592,3965
128,3017.395,995.909,1230,6760
129,2980.631,1072.981,1123,7607
130,3778.525,1338.285,1736,9331
131,2367.174,635.965,1328,4974
132,3308.601,983.612,1892,9154
133,3671.296,1629.727,1618,12052
134,4899.036,1877.018,1865,11492
135,4207.145,1544.372,1401,11004
136,4155.943,1370.586,1640,10449
137,3762.833,1573.284,1435,9723
138,4126.749,1559.647,1835,9265
139,5162.383,2262.609,1928,14460
140,4119.123,1233.727,1670,9049
141,3816.601,1144.099,1343,7386
142,3437.422,1298.485,1383,9206
143,1236.087,187.587,809,1985
144,1821.901,379.496,965,3448
145,1476.673,87.746,1125,1895
146,1329.966,199.285,883,2299
147,1111.786,155.257,674,1876
148,1121.905,96.364,732,1394
149,1115.959,225.458,634,2690
150,1232.053,70.640,892,1454
151,1474.539,339.752,850,2885
152,1123.914,304.825,716,2456
153,1573.310,510.047,871,4453
154,1137.531,282.265,670,3437
155,1121.043,145.294,794,2249
156,1393.376,305.309,722,2696
157,1231.659,189.585,786,2630
158,1698.735,640.767,840,4736
159,2580.153,980.735,1191,6558
160,2728.396,920.913,1246,6598
161,1977.244,821.225,936,5123
162,2764.403,1110.853,936,9495
163,2507.177,1211.466,1068,7049
164,3134.001,1197.893,1347,8482
165,3189.573,1391.389,1218,7931
166,5038.704,1958.214,1679,15587
167,4730.123,1588.898,1894,10909
168,6183.827,1857.874,2227,13343
169,4972.872,2030.284,1736,14256
170,4789.228,1722.671,1748,10945
171,2708.303,990.208,1264,6862
172,5180.509,1776.077,1776,13157
173,3403.282,990.863,1806,7710
174,2829.724,1042.026,1353,7186
175,2522.807,797.772,1143,5808
176,3007.156,1194.806,1434,8005
177,1655.514,521.681,981,4353
178,2792.138,1186.308,1340,7285
179,3861.680,1334.301,1980,11525
180,7815.186,2248.081,2381,14598
181,4039.072,1383.038,1694,9259
182,5686.629,1847.546,2369,11123
183,4548.552,1368.162,1828,9840
184,9177.436,2654.687,3134,17727
185,2282.534,379.653,1422,3804
186,1514.083,110.739,1207,2027
187,2471.700,406.365,1625,4147
188,1331.663,160.044,928,2624
189,2870.680,640.717,1657,5885
190,3068.260,841.684,1558,5819
191,1416.358,125.986,998,2020
192,3538.404,566.146,2262,5323
193,2505.082,440.554,1579,4137
194,6790.230,1933.303,2534,14766
195,6317.309,1548.257,2620,11316
196,7445.134,1905.497,3109,14959
197,6976.078,1495.613,4004,12591
198,7048.764,1731.972,3220,13785
199,7491.488,2034.340,2785,14575
200,6415.074,2663.855,2309,16679
201,8236.946,3215.877,2791,19145
202,9490.333,2920.540,3516,19589
203,4886.085,1529.431,2156,11506
204,5745.172,1562.622,2376,10978
205,6762.610,1952.666,2483,12193
206,5767.664,2000.339,1816,12300
207,8449.697,2655.602,2900,18668
208,5678.701,2154.702,2014,12754
209,1298.010,203.535,903,2784
210,1347.855,261.028,732,1992
211,1383.179,210.757,935,2660
212,976.316,160.514,546,1314
213,1381.017,218.333,1058,2697
214,1381.519,235.454,886,2363
215,1101.202,112.822,710,1346
216,1329.244,324.068,767,2781
217,1267.524,324.312,775,3958
218,1650.039,707.843,732,4675
219,1345.966,480.732,748,3424
220,1434.664,482.754,767,4186
221,1012.728,75.221,743,1389
222,823.897,94.904,625,1420
223,1235.479,312.023,820,2457
224,1389.597,283.946,908,3367
225,1262.343,221.677,881,2567
226,1141.881,288.343,680,2679
227,1488.270,418.025,897,3067
228,1690.707,760.755,869,6168
229,1978.379,798.523,966,5389
230,1978.034,777.316,957,5118
231,2819.627,1362.116,1212,7504
232,1858.878,733.723,812,5057
233,1308.825,183.079,900,2146
234,1182.226,162.238,840,2033
235,1161.597,65.878,818,1380
236,1373.736,225.547,862,2365
237,1443.897,269.173,989,2572
238,1024.013,108.077,619,1308
239,1031.014,117.920,728,1510
240,1149.882,105.235,742,1402
241,1095.361,152.615,767,1726
242,1851.288,684.877,869,4219
243,2617.572,1533.664,1157,9332
244,2050.622,699.914,921,4653
245,2471.902,783.197,1064,4889
246,2721.875,1343.138,1121,11808
247,4411.818,1212.580,1950,8538
248,4654.175,1690.156,1813,9676
249,8632.793,2219.015,3266,16083
250,11209.444,2107.394,5264,18701
251,5020.658,1596.029,1975,11575
252,7373.587,1832.802,3024,13841
253,6954.865,2166.870,2711,13949
254,4580.141,1570.277,1807,9797
255,7400.517,1867.236,2761,14917
256,8322.477,1912.898,3871,14535
257,4132.667,1535.226,1656,10809
258,4130.629,1273.592,1908,9278
259,7270.534,1920.850,2400,13155
260,5208.478,1702.339,2299,10596
261,5527.291,1869.358,2473,14609
262,7462.588,1951.478,3068,15053
263,4542.710,1152.407,2255,8769
264,5111.461,1323.052,1950,9934
265,6422.149,1767.820,2742,12314
266,3951.155,1017.887,2113,7418
267,6579.557,2398.151,2373,17777
268,6920.606,1957.231,2459,14225
269,4534.130,1626.476,2076,11733
270,4933.076,1508.365,2050,10095
271,3972.845,1326.847,1656,8425
272,4787.704,1492.013,2037,11562
273,3724.442,1381.591,1472,8888
274,3493.053,1221.685,1427,8254
275,2378.291,680.921,1168,4330
276,2823.187,1022.077,1248,9437
277,4139.262,1345.337,1553,8559
278,2303.435,732.564,1148,5337
279,3574.733,1120.514,1455,7918
280,4342.175,1347.666,1651,11750
281,2099.921,771.860,907,5140
282,2482.881,783.560,1302,7613
283,2499.537,1100.017,975,6964
284,1094.569,157.717,798,2086
285,1671.009,595.143,792,4504
286,1103.118,366.710,702,3603
287,762.413,60.952,585,1088
288,922.549,101.584,683,1463
289,794.627,105.608,535,1326
290,947.768,166.782,640,1613
291,813.556,55.186,566,1001
292,899.806,136.909,620,1673
293,1210.008,270.930,814,2894
294,2273.111,1431.046,1021,8441
295,1578.484,682.988,775,5271
296,1313.894,453.795,659,2904
297,1010.888,252.507,654,2308
298,1123.944,438.778,662,3358
299,964.427,67.479,695,1253
300,1146.838,59.902,959,1440
301,886.473,104.594,598,1380
302,1039.187,71.400,716,1294
303,842.851,64.694,617,1288
304,1169.850,126.060,791,1656
305,1139.109,67.036,790,1404
306,1108.312,269.192,830,3122
307,1042.855,129.279,719,1579
308,1639.261,1192.339,866,9228
309,1435.525,391.748,847,4196
310,1727.448,580.381,972,3997
311,1805.150,586.129,1055,5440
312,2997.073,1687.397,1550,10636
313,2710.212,1285.814,1019,8082
314,2402.140,803.160,1397,7818
315,2643.091,1024.171,1237,6536
316,3790.518,1217.419,1634,7577
317,3254.711,947.408,1631,6644
318,2627.951,677.739,1435,5547
319,4479.830,1528.068,1533,10430
320,2080.545,805.857,1147,8366
321,2268.488,862.137,1058,6002
322,1725.313,536.304,952,4041
323,3557.958,1107.117,1579,7466
324,2943.778,905.347,1669,6146
325,4027.291,1424.883,1367,8734
326,2749.648,1778.864,1558,14135
327,2899.761,1013.813,1187,6293
328,1608.082,678.254,800,5553
329,3217.103,912.209,1690,7275
330,3334.638,918.130,1688,6323
331,3818.207,1303.318,1531,9615
332,1373.543,120.155,1014,1877
333,1021.883,66.000,787,1714
334,1122.556,99.666,745,1494
335,1708.331,193.183,1078,2360
336,1271.403,108.420,954,1757
337,1180.179,95.115,876,1550
338,945.208,88.464,711,1339
339,1179.979,102.075,839,1508
340,927.917,52.968,688,1109
341,1459.766,315.046,962,2870
342,2212.318,791.684,1151,5062
343,2111.230,919.483,893,4849
344,1400.588,262.979,825,2764
345,1261.915,368.841,737,2899
346,1626.764,485.106,962,4279
347,1840.286,437.318,1165,3557
348,1526.448,440.315,949,3221
349,1563.064,386.375,947,3399
350,1001.628,182.403,686,1911
351,1147.608,198.007,776,2015
352,1042.076,216.877,698,1967
