 ,Mean,StdDev,Min,Max
166,646.951,32.155,481,817
167,582.818,32.588,436,759
168,577.739,32.319,424,734
169,613.928,35.973,432,740
170,558.777,32.001,387,677
171,597.885,29.791,436,720
172,644.910,41.475,466,854
173,595.083,28.162,431,739
174,547.332,27.941,417,647
175,616.248,42.170,392,829
176,545.077,29.196,413,670
177,591.540,27.175,447,715
178,606.178,81.755,405,937
179,636.505,31.387,473,803
180,641.500,31.068,435,787
181,584.194,42.744,411,756
182,561.141,45.962,391,710
183,605.787,32.856,429,767
184,645.069,48.174,468,830
185,645.224,38.757,455,784
186,608.249,34.272,447,752
187,538.601,34.146,386,661
188,565.829,35.605,383,691
189,597.219,34.534,381,755
190,597.660,31.749,426,801
191,593.287,31.969,381,744
192,572.731,34.668,387,702
193,568.826,46.255,399,741
194,544.037,35.824,351,688
195,644.424,31.868,475,828
196,607.208,36.055,446,738
197,553.997,24.808,413,655
198,617.123,29.593,458,755
199,648.517,54.463,403,834
200,561.459,36.867,374,707
201,691.062,35.183,518,831
202,575.844,41.283,417,748
203,576.651,23.944,432,717
204,577.185,39.158,391,711
205,622.577,63.029,435,985
206,532.538,35.523,375,692
207,620.142,28.498,463,737
208,640.396,49.566,411,806
209,583.088,30.569,409,715
210,660.078,40.810,453,811
211,649.468,50.335,436,817
212,585.602,43.608,410,780
213,650.344,35.514,467,805
214,606.071,73.839,407,857
215,643.412,36.852,469,789
216,638.610,33.611,455,775
217,634.875,44.360,444,789
218,573.562,44.604,362,699
219,620.182,34.021,474,812
220,657.550,44.454,398,931
221,584.419,31.448,451,726
222,651.510,36.260,475,794
223,764.195,43.246,573,977
224,655.662,33.071,467,783
225,637.486,35.095,460,774
226,661.207,59.956,435,857
227,594.767,35.715,400,746
228,746.481,41.217,501,912
229,655.435,34.824,484,823
230,624.656,34.687,461,766
231,591.052,35.630,417,709
232,583.907,47.728,409,792
233,563.639,37.322,395,701
234,667.848,33.874,469,802
235,669.065,32.266,473,804
236,593.838,32.976,458,719
237,619.431,32.266,468,759
238,660.214,51.147,444,829
239,570.148,41.783,384,705
240,718.367,37.682,522,883
241,587.341,32.679,406,743
242,577.349,23.168,458,691
243,609.874,31.510,388,729
244,624.894,39.386,431,816
245,558.962,40.638,396,705
246,664.522,31.140,499,816
247,619.672,36.928,436,763
248,589.935,28.969,411,714
249,616.779,31.559,472,757
250,633.448,36.873,429,774
251,528.709,33.546,375,643
252,628.222,30.215,467,769
253,671.183,49.886,457,832
254,580.320,33.085,435,743
255,600.378,31.325,450,744
256,659.704,50.237,414,817
257,554.988,40.207,368,701
258,647.449,37.315,457,809
259,653.884,36.700,453,835
260,615.824,29.804,449,748
261,594.826,30.681,449,714
262,615.222,44.179,408,777
263,562.006,41.190,353,703
264,580.642,30.120,450,708
265,636.770,34.837,463,817
266,637.178,34.176,467,768
267,566.136,32.587,401,685
268,579.270,40.955,393,735
269,545.204,37.809,380,699
270,565.655,30.613,447,736
271,624.646,33.499,423,798
272,617.952,27.749,439,741
273,600.695,41.447,359,742
274,541.028,47.085,380,774
275,583.143,42.299,370,722
276,607.343,33.367,345,793
277,616.464,35.342,401,775
278,623.783,32.285,437,753
279,624.420,34.272,450,775
280,559.499,41.206,403,735
281,594.788,42.768,399,733
282,656.676,31.500,507,815
283,602.316,74.670,410,843
284,613.867,30.576,464,752
285,607.424,47.238,367,782
286,601.692,47.836,424,773
287,657.738,29.533,489,785
288,740.762,40.300,586,890
289,680.411,48.772,471,865
290,642.155,52.970,461,808
291,706.890,37.547,522,875
292,703.412,45.915,487,882
293,712.704,42.605,530,875
294,667.555,35.968,494,793
295,686.477,50.345,484,845
296,573.070,41.397,389,726
297,675.616,41.747,442,846
298,668.068,37.993,483,896
299,655.223,31.563,501,800
300,686.765,35.058,505,832
301,584.880,63.540,372,787
302,639.061,48.396,429,797
303,623.666,33.754,493,803
304,662.782,35.985,516,817
305,687.383,33.090,532,837
306,603.001,26.711,471,729
307,599.128,43.286,389,758
308,576.398,35.265,384,727
309,563.701,27.127,406,726
310,631.591,35.372,442,788
311,637.617,28.553,468,762
312,594.251,33.894,409,726
313,564.773,46.715,383,731
314,580.666,39.171,416,732
315,604.566,36.409,451,795
316,626.583,35.042,462,789
317,638.595,27.027,478,750
318,640.891,44.430,428,800
319,542.872,44.201,394,716
320,615.386,45.867,413,787
321,643.970,32.469,461,856
322,592.785,36.959,419,757
323,646.164,35.542,489,793
324,624.997,36.095,434,777
325,572.825,63.307,381,756
326,534.305,54.058,366,726
327,654.932,31.118,495,834
328,575.811,31.236,410,727
329,604.149,25.167,477,729
330,633.484,33.322,426,762
331,603.103,46.950,417,787
332,584.242,38.711,382,722
333,644.245,31.047,478,820
334,575.955,43.166,398,719
335,593.981,23.625,441,717
336,626.823,33.627,448,774
337,592.620,52.143,413,784
338,554.204,36.116,361,680
339,626.459,34.558,320,779
340,621.582,42.097,405,772
341,603.473,29.755,445,751
342,620.649,34.105,417,763
343,595.504,43.208,395,780
344,577.282,43.911,390,744
345,603.909,31.719,433,775
346,646.642,45.855,463,820
347,634.364,29.249,481,779
348,601.477,28.604,455,707
349,612.006,51.728,392,789
350,588.881,36.847,387,721
351,615.559,27.746,451,760
352,681.003,46.040,494,845
