 ,Mean,StdDev,Min,Max
216,4566.718,2143.003,1847,15787
217,3421.691,1173.402,1545,8970
218,4152.965,2226.874,1527,14509
219,3793.934,1912.084,1265,12970
220,6341.398,2922.331,1558,18661
221,2060.863,1009.290,887,6101
222,4478.877,3408.499,1137,16660
223,1795.211,628.595,1077,7946
224,4988.691,2641.034,1244,14328
225,2368.552,1253.618,995,11016
226,2232.092,896.349,1028,6193
227,1161.515,138.221,817,1804
228,1582.861,259.138,991,3090
229,1316.398,75.176,923,1567
230,1280.589,199.468,842,2198
231,1549.694,254.992,915,2716
232,1171.689,127.954,725,1608
233,1905.843,403.912,1103,4217
234,1565.849,132.191,1070,2229
235,2418.868,479.573,1308,4304
236,2870.537,786.224,1447,6228
237,1606.694,149.650,1165,2453
238,2825.563,540.252,1476,5209
239,1483.093,140.801,1063,2239
240,2988.544,662.058,1697,6637
241,2768.170,583.788,1549,5494
242,1940.331,192.315,1471,2669
243,3430.890,708.375,1981,6370
244,3437.304,679.846,1961,6169
245,10548.421,3725.190,3686,26984
246,11069.928,3715.970,3491,25655
247,13198.891,3945.340,3876,26707
248,11893.065,4162.880,3804,27609
249,13466.255,4592.690,4013,36386
250,15379.285,4794.664,5071,31958
251,8036.606,2624.974,3085,18467
252,12317.353,4781.983,3553,30746
253,14794.345,4490.789,5189,35984
254,8461.027,3211.423,3090,21393
255,8021.732,2932.117,2362,24392
256,9694.726,3152.968,3102,22690
257,2680.296,499.276,1607,4701
258,3410.714,564.948,1899,6115
259,1695.364,146.500,1192,2319
260,3318.398,829.987,1819,6998
261,3480.823,603.136,2090,6255
262,1724.046,218.000,1063,2787
263,3490.744,807.105,1969,8799
264,1623.084,116.582,1264,2335
265,3021.603,539.253,1659,5286
266,10843.456,3242.004,4143,22297
267,11197.616,3772.716,3433,27930
268,9712.184,3101.602,3021,20942
269,10868.471,4167.164,3438,26635
270,11958.398,4502.078,2601,26927
271,15450.873,4732.786,4657,32480
272,7095.536,2863.064,2845,19301
273,7626.980,2782.494,2781,18381
274,7460.378,2582.115,2219,16258
275,2566.983,533.464,1281,4839
276,2003.608,439.161,920,4094
277,1745.356,213.290,1099,2565
278,2531.784,389.650,1508,4091
279,1644.842,346.224,1061,3963
280,1306.422,159.890,786,1866
281,1409.004,314.796,802,3298
282,1370.042,69.544,974,1677
283,1047.938,164.542,681,1811
284,2315.219,1225.991,1060,9934
285,4184.909,2260.648,1133,10906
286,1550.104,725.440,740,5086
287,3308.629,1722.154,1032,9182
288,2108.316,1018.762,1129,7218
289,1531.800,746.996,782,5995
290,2173.293,902.831,982,7171
291,2410.898,1356.973,885,8645
292,1745.456,784.624,955,10136
293,1314.641,156.648,959,2261
294,1350.285,84.712,926,1585
295,1482.269,201.502,825,2381
296,1175.056,136.819,705,1719
297,1414.980,127.271,868,1852
298,1174.352,80.543,847,1453
299,1387.954,68.494,984,1620
300,1662.970,382.194,1163,4967
301,1330.067,230.405,829,2648
302,3200.477,1331.843,1515,8198
303,5570.851,2842.768,1475,15951
304,5271.244,3359.166,1039,23798
305,6371.436,2192.729,2283,17709
306,5585.648,2000.216,2161,13039
307,10935.759,3508.048,2583,22218
308,5297.979,2962.463,2186,21448
309,6756.759,3461.051,1815,19037
310,7010.377,3190.149,1266,17086
311,8552.160,4359.556,2726,24911
312,12139.680,6217.580,3261,36832
313,12445.838,3481.112,4307,24608
314,6760.964,3322.451,2195,17611
315,6735.184,3131.784,1654,20193
316,3129.780,1540.882,935,10091
317,8839.776,3719.423,3132,23335
318,7226.733,3933.999,2768,23382
319,6967.443,2885.762,1862,16926
320,4557.512,2037.087,1726,18291
321,3681.232,1732.803,1211,11602
322,3057.115,1290.111,970,7947
323,2777.222,465.534,1523,4837
324,1460.333,126.848,936,1892
325,1768.099,445.083,812,3602
326,1200.558,165.327,805,2133
327,1530.519,316.863,818,2757
328,1627.081,370.147,801,3008
329,1539.510,111.943,1244,2019
330,2498.654,617.628,1566,6109
331,2185.753,481.109,1080,3821
332,6398.615,3395.120,2113,19539
333,9131.133,3802.375,2018,22355
334,5444.526,2660.284,1483,17055
335,7718.964,3564.466,2747,22965
336,5985.416,3266.660,2136,20369
337,4808.529,2229.218,1508,14728
338,2041.133,986.781,1133,7246
339,2381.405,1173.556,1073,8607
340,3190.181,2040.921,975,9558
341,1406.176,177.486,963,2942
342,1413.327,134.417,899,1799
343,1313.281,223.663,754,2677
344,1132.679,129.717,678,1461
345,1377.452,319.219,755,2854
346,1186.539,138.147,797,1883
347,1263.939,62.019,916,1481
348,987.748,72.328,733,1280
349,1107.655,133.551,743,2035
350,2042.730,1521.527,734,10407
351,2569.831,1402.378,903,10720
352,3485.843,2127.000,841,10219
