2020302 Triculture Size Diffusion Experiemnt																		
Image	ROI	Data																
t03c1	7	6034.3931	4999.9499	4081.1178	3384.5676	2758.4844	2181.3378	1854.9874	1562.3424	1403.0472	1183.1279	1073.1717	989.5947	894.9145	827.2778	806.947		
t03c1	8	5996.5701	5007.9627	4155.8789	3409.7364	2803.5262	2270.5229	2002.2423	1736.4838	1402.9772	1341.7953	1129.7353	1108.4287	1046.054	979.1389	771.2789		
t03c1	9	5842.9708	4932.3691	3840.6692	3063.1131	2423.437	2055.8263	1689.5105	1362.3881	1224.6822	1022.4549	980.7436	874.9632	730.1033				
t03c1	10	6976.8196	5828.8213	4559.5681	3592.9248	2868.1576	2200.3171	1744.5193	1296.7935	1135.1322	974.103	865.5256	971.3104					
t03c1	11	5354.7708	4555.2048	3578.6618	2881.3314	2440.6127	2028.7343	1548.926	1257.4291	1155.7743	975.1973	938.6557	833.921	964.9388				
t03c1	12	6000.7926	5006.36	3906.5103	3244.8194	2519.419	2176.1165	1705.4525	1536.6055	1302.7182	1113.3556	1052.5299	902.3849	904.9349	971.3854			
t03c1	13	6695	5485	4742	3781	3079	2725	2358	1943	1759	1606	1464	1242	1220	1079	856	722	
t03c1	14	6359.1494	4998.172	3969.1655	3252.2617	2747.6296	2260.6967	2032.1133	1697.3653	1404.9536	1272.8981	1135.2365	1024.7703	953.7949	817.2797	818.9184	762.2457	
t03c1	15	5008.7091	4089.3204	3325.6515	2717.884	2248.5043	1813.1111	1554.7089	1284.6736	1109.353	973.0571	921.1439	841.918	743.6733	668.5737	682.2542		
t03c1	16	6941.918	5507.0263	4441.1707	3724.4695	3011.2564	2519.3597	2177.4385	1829.7157	1561.5088	1363.6557	1196.3237	1106.4886	977.5652	935.9922			
t03c1	17	6203.0158	4900.8201	3978.996	3093.3123	2428.3891	1938.9629	1494.0355	1268.8746	1063.7624	958.0569	845.3953	699.638	714.3179	647.2794	578.5084		
t03c1	18	5899.5024	4945.6376	3967.3381	3306.8684	2562.4407	1949.343	1559.2615	1377.9358	1145.4731	981.0609	851.4202	774.2536	679.8121	685.0881	646.3221		
t03c1	19	6501.6014	5317.5991	4501.768	4076.9296	3134.0787	2737.6322	2418.7392	2105.8727	1892.8451	1744.0871	1479.7429	1361.3504	1185.649	996.0385	892.7823	722.1872	526.9683
t03c1	20	6559.9306	5381.1594	4560.8129	4163.5342	3397.5342	2827.1555	2446.3393	2337.8321	2140.3756	2100.9658	1875.8085	1644.9263	1518.9495	1356.8638	1152.2782	1017.0352	813.2912
t03c1	21	5552.9078	4902.5503	4246.4951	3573.8039	2855.081	2512.6863	2049.0422	1724.7246	1529.736	1425.0203	1222.6306	1010.7548	900.287	850.0703	750.0703	659.0037	
t03c1	22	7477.2733	6121.0914	5372.3479	4383.5756	3462.9968	2826.8144	2343.0044	1979.4331	1684.7158	1516.9443	1329.4519	1171.4454	1035.9988	984.8594	728.2797		
t03c1	23	5664.1587	4676.0784	3666.9273	3288.0213	2579.7004	2157.2161	1853.9474	1587.0681	1347.4167	1221.3096	1060.9213	963.631	920.4674	815.3902	794.4937	817.156	
t03c1	24	6478.2473	5787.8896	4508.2736	3767.1512	3135.7568	2732.9261	2299.0502	1988.6157	1805.6636	1571.791	1435.0038	1255.5754	1248.0278	1173.2828	1105.1944	1032.1086	871.2119
t04c1	1	4369	3925	3186	2636	2201	1856	1611	1364	1128	1008	825	919					
t04c1	2	4753.25	3937.7233	3412.6924	2634.0066	2141.0673	1818.2026	1593.6097	1376.4565	1141.8177	932.2008	873.606	781.2617					
t04c1	3	5753.16	4941.6203	3927.3073	3231.9541	2633.094	2052.5249	1699.4754	1385.0679	1213.6042	1060.0725	1122.87						
t04c1	4	6934.0186	5963.2267	5067.5317	4020.215	3185.9715	2614.9815	2058.0894	1651.4617	1375.8737	1479.0596							
t04c1	5	4720.0537	4252.9941	3643.9308	3112.615	2488.2197	2122.2865	1776.4737	1520.9957	1378.4448	1408.6401							
t04c1	6	4822.393	4313.3418	3730.8964	3157.6609	2835.3977	2448.2354	1833.2733	1596.3778	1353.5289	1257.9815	1129.7475	1233.8224					
t04c1	7	6551.8504	5685.0312	4706.3698	4065.3884	3293.6445	2733.3485	2369.3777	2056.3105	1760.3495	1517.1934	1235.1631	1122.4252	1068.6845	948.3033	950.2966		
t04c1	8	7060.2309	5858.4275	5048.8078	4297.4009	3598.4426	3015.1409	2566.7221	2138.3506	1908.8199	1646.9718	1469.358	1312.2467	1194.4808	1077.1416	857.2938		
t04c1	9	6706.1591	5640.0518	4797.0893	3921.165	3194.3271	2681.3955	2266.8472	1894.5618	1568.9335	1293.2581	1161.6351	1022.3775	842.8432				
t04c1	10	7718.4958	6538.7363	5333.3203	4406.1992	3484.6148	2770.6641	2246.352	1707.9256	1522.7555	1266.2376	1047.9538	1124.7925					
t04c1	11	5775.0847	4950.0358	4210.7923	3456.3529	2916.0829	2338.794	2059.6008	1776.7938	1496.6927	1341.4128	1169.8153	1061.181	1108.3055				
t04c1	12	6393.2285	5518.5957	4586.4736	3728.3276	3190.7357	2573.7129	2257.3039	1995.7551	1683.5357	1447.4306	1263.351	1169.5475	1079.0159	1120.6937			
t04c1	13	7545	6476	5344	4490	3822	3186	2861	2456	2107	1988	1686	1521	1365	1110	960	780	
t04c1	14	7114.3052	5901.6838	5017.2958	4156.08	3632.3494	2913.4422	2669.9272	2298.4016	1980.9418	1674.6966	1492.2467	1385.0277	1177.0013	1044.6335	953.8311	820.4335	
t04c1	15	5681.5088	4845.9527	4064.3654	3443.2848	2925.4699	2520.5496	2179.6198	1905.031	1544.3596	1418.0782	1196.9022	1079.8345	997.4228	900.54	771.7145		
t04c1	16	7636.8248	6438.7725	5510.0254	4673.6504	3947.2604	3213.1527	2620.2886	2359.6014	1969.6763	1730.3182	1517.7791	1313.5863	1229.319	1043.2178			
t04c1	17	6771.1934	5727.3153	4836.8563	3863.2706	3113.6559	2551.7232	2046.9264	1691.755	1439.2509	1297.2297	1120.9402	936.5729	884.8743	872.6109	612.1944		
t04c1	18	6640.822	5613.9893	4705.1675	3877.5536	3056.9715	2582.5201	2064.9611	1775.9001	1401.1399	1257.9467	1079.5502	934.3662	785.879	767.9778	709.1343		
t04c1	19	7454.3384	6241.8165	5529.3873	4881.2112	3983.274	3606.5439	2868.1633	2582.0512	2342.1504	2138.2076	1872.7642	1550.0299	1243.6679	1075.8019	935.4095	789.4219	531.0875
t04c1	20	7810.7413	6665.0942	5809.8286	5200.7444	4762.9551	3934.7383	3223.982	2862.292	2659.3482	2497.368	2225.5104	1945.177	1684.625	1449.4894	1297.7027	1090.7648	819.9377
t04c1	21	6677.7738	5866.8615	5316.354	4700.7926	3911.614	3372.9356	2859.6675	2411.6081	2188.0213	1859.7039	1601.1093	1357.3159	1107.8477	1015.8696	872.0335	704.4585	
t04c1	22	8395.8664	7167.0681	6340.3535	5295.3081	4338.4205	3501.3733	2977.7605	2652.8893	2234.2076	1898.5043	1682.1556	1373.5162	1214.4429	1196.8404	904.9188		
t04c1	23	6493.9753	5403.5863	4386.8098	3952.9271	3355.6897	2906.0325	2506.2169	2189.3993	1778.9657	1598.7285	1367.6123	1145.1823	1119.4308	1009.2997	939.4341	868.0742	
t04c1	24	7286.3655	6702.4476	5803.4976	4785.0506	4186.9313	3456.8786	3091.5373	2698.7737	2316.1153	2067.8567	1858.5079	1674.75	1438.6467	1359.265	1245.5117	1098.0583	911.1737
t05c1	1	4629	4186	3407	3007	2319	2033	1809	1552	1376	1259	1007	1119					
t05c1	2	4984.1505	4332.2999	3700.6076	3059.3932	2559.7737	2098.7804	1910.5343	1662.4659	1336.9182	1189.3277	1059.514	1054.5162					
t05c1	3	6216.243	5450.3458	4386.0579	3612.6149	3093.4493	2547.4031	2114.869	1781.3879	1455.248	1237.6471	1455.7674						
t05c1	4	7361.7019	6448.4132	5463.6224	4496.507	3772.8113	3153.5966	2447.5151	2111.87	1783.967	1855.7641							
t05c1	5	5059.0929	4445.3049	3934.1045	3427.229	2893.5655	2516.8268	2124.4301	1823.6785	1711.2556	1709.2968							
t05c1	6	4995.3401	4591.8996	4134.3388	3472.4177	3107.4712	2643.8298	2130.4725	1912.4521	1666.8762	1591.7078	1431.5481	1530.7034					
t05c1	7	7153.8297	6095.0561	5154.5084	4507.8695	3860.5166	3265.9227	2837.84	2312.6509	2144.3901	1825.1631	1546.1407	1413.7214	1218.3393	1078.4723	1068.785		
t05c1	8	7366.2355	6534.8207	5786.6238	4801.1782	4214.4131	3541.3133	3133.2478	2702.3713	2287.2242	2085.9163	1760.4446	1605.3889	1459.7736	1241.0652	1000.3393		
t05c1	9	7351.0997	6589.9754	5400.2259	4562.3173	3747.1844	3201.6626	2778.9692	2369.9033	1969.3648	1684.4704	1394.3374	1174.7335	977.1471				
t05c1	10	8295.5566	7059.1582	5796.4349	4802.042	3900.4783	3219.1829	2663.4877	2214.6658	1841.4608	1519.9036	1318.6423	1414.9282					
t05c1	11	6070.5941	5473.5618	4696.3975	3806.876	3410.9135	2854.8702	2487.7913	2113.8987	1822.6595	1606.4281	1448.6486	1301.153	1359.0506				
t05c1	12	6957.9615	5879.0857	5112.6127	4059.0374	3696.9037	3178.3364	2602.1051	2462.6626	1986.9927	1739.338	1479.4643	1435.2326	1249.6419	1282.2861			
t05c1	13	8027	6759	6086	5022	4390	3680	3322	2830	2371	2183	1896	1713	1589	1308	1129	832	
t05c1	14	7685.4266	6334.8167	5494.7587	4641.3546	4141.8427	3685.8071	3185.2707	2852.1646	2406.649	2207.5923	1895.158	1720.3236	1470.9302	1256.1174	1071.4711	940.7642	
t05c1	15	6238.1109	5308.7078	4671.8956	4042.033	3563.8651	3076.8906	2712.3091	2326.7962	2047.9236	1840.1712	1619.6716	1432.7925	1134.2829	1078.4411	898.1215		
t05c1	16	8406.097	7092.1878	6082.755	5225.222	4454.7526	3878.4436	3352.6694	2910.0741	2516.06	2129.1913	1897.117	1679.4509	1488.0654	1285.3779			
t05c1	17	7051.0132	6303.7491	5300.0518	4353.4923	3741.1013	2987.7005	2500.0863	2127.7922	1785.81	1679.8174	1461.996	1211.4709	1128.3708	1044.0697	798.355		
t05c1	18	7095.3922	6005.7311	5149.5436	4390.6868	3580.0452	3005.9339	2440.7991	2127.9911	1836.2956	1534.4529	1264.8777	1129.272	1029.3569	921.4816	848.9874		
t05c1	19	7970.3837	6858.4826	6141.0558	5521.6412	4602.3281	4225.7866	3432.4422	3152.347	2874.0437	2594.73	2229.0812	1805.3994	1540.3698	1256.9957	1116.0225	853.9437	707.1674
t05c1	20	8450.4494	7402.645	6711.1547	6190.1898	5639.2041	4811.9336	4126.3715	3814.0662	3353.7804	3206.6689	2742.1239	2318.6521	2008.2766	1731.8469	1435.3719	1203.8631	920.3339
t05c1	21	7328.5959	6693.9936	6008.7194	5441.1849	4681.883	4044.451	3444.4567	3145.2757	2683.3641	2392.8489	1992.1051	1708.1725	1413.0666	1238.844	1060.1695	844.9305	
t05c1	22	8994.1105	7944.0981	7055.0347	6019.0681	5123.1949	4140.019	3546.4794	3175.3534	2653.8465	2331.2497	1989.8165	1734.6589	1431.4089	1357.5138	995.6657		
t05c1	23	6958.871	5846.7725	4960.883	4432.1819	3790.7468	3312.1891	2925.8654	2605.3799	2289.0638	1965.8906	1710.8654	1460.2259	1351.1208	1276.0357	1153.0645	1065.9485	
t05c1	24	7720.037	7307.3945	6241.0238	5459.6496	4842.3121	4178.2565	3660.1783	3230.8468	2907.1903	2497.464	2360.6032	2047.4735	1826.3051	1618.8751	1507.6556	1274.6086	1019.4761
t06c1	1	4889	4333	3703	3116	2581	2312	2026	1842	1586	1373	1235	1252					
t06c1	2	5154.5715	4558.4341	3966.081	3281.8975	2814.6135	2379.0991	2159.0779	1839.788	1626.7496	1378.7106	1231.2494	1352.0756					
t06c1	3	6186.0299	5666.1634	4735.0688	3952.5074	3357.4265	2870.8307	2456.5031	2104.7474	1710.775	1583.6487	1830.3537						
t06c1	4	7402.8311	6692.9998	5924.0125	4885.5133	4183.4854	3530.7175	2944.4683	2553.8259	2272.6036	2237.939							
t06c1	5	5151.3089	4777.3362	4164.4436	3670.0329	3261.3472	2880.2234	2545.086	2287.7352	2059.599	2031.3144							
t06c1	6	5093.1293	4726.4905	4166.5814	3805.6181	3398.9876	2913.2005	2389.1585	2172.2292	1950.7721	1837.8279	1715.7749	1754.3103					
t06c1	7	7195.7192	6253.4071	5462.0573	4773.5537	4217.0806	3572.6569	3164.942	2652.5895	2397.1116	2092.127	1781.1122	1681.2803	1380.367	1227.3839	1085.9074		
t06c1	8	7643.6284	6775.2579	5973.4631	5478.6422	4687.3177	3979.0825	3447.6737	3019.0506	2675.4859	2426.4545	2003.274	1954.3287	1690.1811	1484.884	1143.2053		
t06c1	9	7770.6575	6829.449	5802.4623	5027.0989	4281.0002	3654.0642	3242.7598	2671.3033	2361.0678	2018.0381	1634.282	1444.3839	1177.3093				
t06c1	10	8293.6726	7450.0068	6264.1831	5233.2861	4475.5586	3698.4192	3096.6459	2489.2003	2190.0133	1843.4636	1552.8399	1775.3501					
t06c1	11	6272.9243	5610.4409	4904.7146	4361.1243	3708.9888	3100.5593	2823.2141	2397.3442	2179.5229	1978.3946	1756.4308	1575.6606	1572.3037				
t06c1	12	7139.2044	6219.4516	5264.6177	4531.0308	3955.1073	3479.7109	3092.7472	2748.3308	2351.3726	2102.1539	1842.6407	1715.3818	1571.8637	1488.7091			
t06c1	13	7915	7185	6369	5445	4813	4247	3571	3186	2862	2546	2123	2111	1761	1484	1252	1019	
t06c1	14	8026.7813	6908.8055	5958.1856	5213.1895	4616.3666	4082.8483	3677.045	3299.9047	2838.1913	2551.7693	2265.1256	2060.094	1781.3285	1611.0793	1310.1004	1103.6873	
t06c1	15	6506.7538	5703.1732	4956.0493	4395.5735	3932.4812	3491.3123	3133.9262	2828.218	2527.7922	2208.9623	1912.9931	1694.3813	1497.2415	1285.2877	1136.3777		
t06c1	16	8866.824	7544.1527	6710.3845	5834.4445	5139.3991	4495.3025	3762.5327	3318.5122	2948.3076	2600.9195	2377.9021	1995.3762	1814.3131	1566.084			
t06c1	17	7472.9624	6401.1563	5662.3834	4727.2351	4070.49	3384.2651	2802.1464	2535.8131	2212.3334	2045.3382	1800.1847	1483.0251	1392.5228	1292.1222	972.6091		
t06c1	18	7001.0901	6272.5592	5395.1424	4778.0786	3933.0058	3378.4452	2742.9897	2471.1188	2098.6388	1767.6076	1530.9701	1341.9089	1154.7308	1168.2495	1019.3072		
t06c1	19	8225.5515	7221.9353	6714.3483	6202.3775	5262.0994	4621.9846	4112.745	3698.2326	3343.5142	2968.1645	2466.5015	2090.7211	1791.8752	1509.9002	1240.633	1079.0847	811.4909
t06c1	20	8946.1663	7997.686	7299.4342	6588.5103	6232.7886	5392.8851	4696.9611	4335.4233	3987.5021	3689.8549	3257.4718	2674.6431	2295.8357	1983.7312	1660.5914	1375.2753	1006.3308
t06c1	21	7831.5314	7114.4037	6520.606	6110.2296	5157.2049	4702.9462	4185.8972	3643.9652	3233.2836	2754.4927	2397.3745	2021.4807	1735.0668	1489.7391	1254.4973	1033.7622	
t06c1	22	9250.8703	8245.8964	7272.9336	6330.847	5614.9652	4604.5259	4061.0442	3631.212	3120.3525	2651.7825	2363.0814	2069.7051	1774.5132	1598.8252	1194.8733		
t06c1	23	7057.9414	6223.3675	5223.2658	4992.242	4328.2507	3816.7116	3383.5951	2951.4885	2603.7688	2384.2891	1971.3945	1772.8127	1659.4259	1540.4454	1389.1567	1253.9366	
t06c1	24	7966.134	7741.2837	6785.3352	5943.2605	5229.3995	4689.9644	4232.5533	3592.1755	3261.6482	2970.8495	2654.9574	2396.4914	2217.6174	1864.3	1657.8927	1520.5359	1172.9264
t07c1	1	4962	4258	3778	3263	2778	2426	2098	2045	1823	1483	1375	1364					
t07c1	2	5255.2801	4722.9185	4157.411	3433.7311	3036.6066	2619.9729	2381.6621	2138.9756	1856.0073	1501.9723	1457.1682	1877.0795					
t07c1	3	6473.5364	5884.1808	4839.4049	4124.0635	3791.1578	3137.0472	2639.7016	2426.4021	2054.9245	1843.5468	2132.8379						
t07c1	4	7479.3196	6823.8958	5989.2531	5110.9292	4575.5196	3975.3286	3120.1809	2926.108	2421.2764	2552.7798							
t07c1	5	5203.2543	4872.1312	4357.827	3868.1575	3459.5202	3149.6229	2841.0503	2511.7316	2408.6319	2442.3109							
t07c1	6	5197.0234	4876.6995	4300.5462	3839.1123	3495.8433	3203.4953	2591.0089	2250.4393	2220.969	2129.3967	1910.668	2044.5568					
t07c1	7	7265.0711	6475.9771	5760.2039	5091.0564	4430.2246	3876.1837	3368.125	2964.8992	2660.627	2435.8389	2074.4207	1844.1949	1652.1519	1507.3916	1257.3567		
t07c1	8	7828.0849	6919.9074	6261.7305	5713.3327	4958.678	4354.3862	3940.3394	3456.2428	3115.0115	2769.5574	2307.8283	2113.1081	1851.5253	1667.6632	1332.9068		
t07c1	9	7977.56	7081.2185	6009.9507	5194.772	4640.9495	3986.7883	3504.5898	2972.6037	2526.7198	2243.1451	1888.3474	1725.2423	1368.5553				
t07c1	10	8745.9233	7769.0879	6569.4564	5683.2144	4664.6268	4068.3682	3412.0501	2799.0362	2452.1832	2158.2674	1861.9603	2049.1941					
t07c1	11	6281.3818	5657.4043	5075.5537	4515.7815	4073.8849	3571.1263	3069.4629	2834.243	2506.1623	2270.5112	2058.226	1853.9912	1827.2333				
t07c1	12	7006.9511	6233.0964	5755.0611	4580.389	4211.8436	3584.9519	3289.9566	3104.8281	2653.9588	2385.4439	2105.1904	1991.4036	1829.6882	1773.74			
t07c1	13	8100	7221	6477	5834	5025	4317	3746	3538	3038	2795	2464	2330	1886	1725	1398	1132	
t07c1	14	7918.773	6809.5482	6225.2129	5632.5746	5043.4316	4423.8125	3938.5789	3473.3839	3283.9125	2953.4083	2515.9853	2422.9661	2007.2252	1884.2684	1623.9043	1270.632	
t07c1	15	6707.7451	5872.2406	5215.7505	4682.1988	4211.7866	3868.0894	3508.532	3182.3596	2762.0984	2485.3222	2256.1434	2063.8389	1813.8589	1645.0878	1315.9161		
t07c1	16	8958.0732	7949.6708	7082.3056	6161.4328	5579.805	4848.6433	4310.1157	3860.7937	3310.4961	2942.1315	2634.6559	2288.6971	2129.0314	1725.8975			
t07c1	17	7656.8127	6732.1845	5854.9573	5039.106	4371.566	3626.8492	3149.4989	2725.9783	2428.805	2350.1487	2051.1241	1821.6651	1704.4861	1489.3554	1180.6541		
t07c1	18	7384.1362	6463.6281	5841.9358	4947.3827	4202.7951	3637.6153	3037.1414	2742.7893	2363.4451	2083.6555	1819.7844	1713.6926	1448.5989	1267.1498	1266.9672		
t07c1	19	8702.2583	7399.0902	6832.3921	6484.1363	5764.8734	5070.5664	4564.0726	4053.5839	3618.3853	3325.678	2789.2443	2319.8859	2057.9413	1735.268	1476.5636	1231.3218	921.7316
t07c1	20	9382.5883	8293.1189	7933.2829	7064.8063	7011.2364	5921.1913	5098.1374	4941.0073	4480.7094	4212.9098	3585.4383	3128.4667	2502.4795	2214.7879	1912.2546	1660.5419	1186.2222
